Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Punting_Power,Hang_Time,Directional_Punting,Kick_Holding,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Punting_PowerZ,Hang_TimeZ,Directional_PuntingZ,Kick_HoldingZ,PeakCur,PeakCurZ,Ability,Draftable
23,5,107,0,780,540,47,20,0,0,34,20,-0.349462365591398,-1.40883977900552,0.0284090909090913,NaN,-0.325443786982247,-1.731843575419,0.47,0.25,0.00,0.00,0.34,0.20,5,0.05,0,0
22,7,104,0,780,507,66,43,25,2,0,43,-0.483870967741936,-0.856353591160221,-0.397727272727272,NaN,-0.325443786982247,0.111731843575417,0.66,0.54,0.25,0.02,0.00,0.43,32,0.32,2,0
28,11,103,0,762,505,50,49,24,43,12,34,0.32258064516129,0.248618784530387,-0.539772727272727,NaN,0.207100591715977,0.223463687150838,0.50,0.61,0.24,0.43,0.12,0.34,32,0.32,2,0
33,11,110,0,780,516,38,41,13,18,42,33,0.994623655913978,0.248618784530387,0.454545454545455,NaN,-0.325443786982247,-0.391061452513968,0.38,0.51,0.13,0.18,0.42,0.33,27,0.27,1,0
22,7,109,0,810,507,54,47,35,60,51,71,-0.483870967741936,-0.856353591160221,0.3125,NaN,-1.21301775147929,0.111731843575417,0.54,0.59,0.35,0.60,0.51,0.71,37,0.37,2,0
22,14,105,0,820,530,66,39,2,48,8,69,-0.483870967741936,1.07734806629834,-0.255681818181818,NaN,-1.50887573964497,-1.1731843575419,0.66,0.49,0.02,0.48,0.08,0.69,28,0.28,1,0
22,10,95,0,840,507,29,39,29,37,12,0,-0.483870967741936,-0.0276243093922651,-1.67613636363636,NaN,-2.10059171597633,0.111731843575417,0.29,0.49,0.29,0.37,0.12,0.00,30,0.30,1,0
22,5,102,0,762,525,64,32,5,0,44,13,-0.483870967741936,-1.40883977900552,-0.681818181818181,NaN,0.207100591715977,-0.893854748603353,0.64,0.40,0.05,0.00,0.44,0.13,15,0.15,0,0
23,9,107,0,761,540,63,32,0,33,0,48,-0.349462365591398,-0.303867403314917,0.0284090909090913,NaN,0.236686390532545,-1.731843575419,0.63,0.40,0.00,0.33,0.00,0.48,6,0.06,0,0
31,10,120,0,748,481,69,68,35,71,56,63,0.725806451612903,-0.0276243093922651,1.875,NaN,0.621301775147929,1.56424581005587,0.69,0.85,0.35,0.71,0.56,0.63,46,0.46,2,1
12,10,114,0,825,507,69,49,56,22,0,16,-1.82795698924731,-0.0276243093922651,1.02272727272727,NaN,-1.65680473372781,0.111731843575417,0.69,0.61,0.56,0.22,0.00,0.16,27,0.27,1,0
30,10,93,0,777,521,55,41,0,41,19,26,0.591397849462365,-0.0276243093922651,-1.96022727272727,NaN,-0.236686390532542,-0.670391061452515,0.55,0.51,0.00,0.41,0.19,0.26,20,0.20,1,0
34,13,103,0,768,519,76,52,1,44,50,0,1.12903225806452,0.801104972375691,-0.539772727272727,NaN,0.02958579881657,-0.558659217877098,0.76,0.65,0.01,0.44,0.50,0.00,31,0.31,2,0
21,12,111,0,736,501,61,52,21,31,25,17,-0.618279569892473,0.524861878453039,0.59659090909091,NaN,0.976331360946746,0.446927374301676,0.61,0.65,0.21,0.31,0.25,0.17,37,0.37,2,0
22,12,104,0,780,507,59,47,12,25,0,70,-0.483870967741936,0.524861878453039,-0.397727272727272,NaN,-0.325443786982247,0.111731843575417,0.59,0.59,0.12,0.25,0.00,0.70,25,0.25,1,0
33,9,119,0,744,504,71,54,20,18,35,71,0.994623655913978,-0.303867403314917,1.73295454545455,NaN,0.739644970414201,0.279329608938547,0.71,0.68,0.20,0.18,0.35,0.71,27,0.27,1,0
36,6,119,0,788,540,38,26,0,7,71,41,1.39784946236559,-1.13259668508287,1.73295454545455,NaN,-0.562130177514791,-1.731843575419,0.38,0.33,0.00,0.07,0.71,0.41,8,0.08,0,0
34,13,105,0,752,485,65,62,12,34,14,59,1.12903225806452,0.801104972375691,-0.255681818181818,NaN,0.502958579881659,1.34078212290503,0.65,0.78,0.12,0.34,0.14,0.59,63,0.63,3,1
43,16,118,0,719,508,56,56,15,30,30,2,2.33870967741935,1.62983425414365,1.59090909090909,NaN,1.4792899408284,0.0558659217877083,0.56,0.70,0.15,0.30,0.30,0.02,29,0.29,1,0
19,14,100,0,749,483,73,68,59,61,19,32,-0.887096774193548,1.07734806629834,-0.965909090909091,NaN,0.591715976331361,1.45251396648045,0.73,0.85,0.59,0.61,0.19,0.32,55,0.55,3,1
28,9,103,0,715,517,59,41,21,6,0,37,0.32258064516129,-0.303867403314917,-0.539772727272727,NaN,1.59763313609467,-0.446927374301676,0.59,0.51,0.21,0.06,0.00,0.37,14,0.14,0,0
16,11,101,0,729,509,49,41,22,19,0,25,-1.29032258064516,0.248618784530387,-0.823863636363636,NaN,1.18343195266272,0,0.49,0.51,0.22,0.19,0.00,0.25,22,0.22,1,0
17,6,110,0,725,507,42,34,19,3,0,68,-1.15591397849462,-1.13259668508287,0.454545454545455,NaN,1.301775147929,0.111731843575417,0.42,0.43,0.19,0.03,0.00,0.68,17,0.17,1,0
35,5,108,0,816,507,69,47,32,0,65,70,1.26344086021505,-1.40883977900552,0.170454545454546,NaN,-1.3905325443787,0.111731843575417,0.69,0.59,0.32,0.00,0.65,0.70,23,0.23,1,0
22,10,109,0,776,507,54,51,32,35,6,68,-0.483870967741936,-0.0276243093922651,0.3125,NaN,-0.207100591715975,0.111731843575417,0.54,0.64,0.32,0.35,0.06,0.68,25,0.25,1,0
24,9,119,0,728,507,36,47,61,25,19,70,-0.21505376344086,-0.303867403314917,1.73295454545455,NaN,1.21301775147929,0.111731843575417,0.36,0.59,0.61,0.25,0.19,0.70,21,0.21,1,0
22,5,101,0,822,507,73,43,26,0,38,47,-0.483870967741936,-1.40883977900552,-0.823863636363636,NaN,-1.56804733727811,0.111731843575417,0.73,0.54,0.26,0.00,0.38,0.47,22,0.22,1,0
32,5,116,0,725,497,29,39,30,0,0,8,0.860215053763441,-1.40883977900552,1.30681818181818,NaN,1.301775147929,0.670391061452515,0.29,0.49,0.30,0.00,0.00,0.08,24,0.24,1,0
36,15,106,0,753,495,55,64,68,70,27,59,1.39784946236559,1.35359116022099,-0.113636363636363,NaN,0.473372781065089,0.782122905027931,0.55,0.80,0.68,0.70,0.27,0.59,46,0.46,2,1
41,9,105,0,824,506,66,52,20,1,63,11,2.06989247311828,-0.303867403314917,-0.255681818181818,NaN,-1.62721893491124,0.16759776536313,0.66,0.65,0.20,0.01,0.63,0.11,35,0.35,2,0
12,5,95,0,762,525,49,22,0,0,0,10,-1.82795698924731,-1.40883977900552,-1.67613636363636,NaN,0.207100591715977,-0.893854748603353,0.49,0.28,0.00,0.00,0.00,0.10,4,0.04,0,0
30,7,113,0,779,507,32,35,8,0,5,33,0.591397849462365,-0.856353591160221,0.880681818181819,NaN,-0.295857988165679,0.111731843575417,0.32,0.44,0.08,0.00,0.05,0.33,22,0.22,1,0
18,9,117,0,736,496,61,49,21,4,0,0,-1.02150537634409,-0.303867403314917,1.44886363636364,NaN,0.976331360946746,0.726256983240223,0.61,0.61,0.21,0.04,0.00,0.00,23,0.23,1,0
31,11,115,0,717,521,45,39,0,12,36,5,0.725806451612903,0.248618784530387,1.16477272727273,NaN,1.53846153846154,-0.670391061452515,0.45,0.49,0.00,0.12,0.36,0.05,18,0.18,1,0
36,8,97,0,725,499,67,58,54,55,43,18,1.39784946236559,-0.580110497237569,-1.39204545454545,NaN,1.301775147929,0.558659217877093,0.67,0.73,0.54,0.55,0.43,0.18,34,0.34,2,0
40,13,116,0,757,499,53,60,34,68,53,55,1.93548387096774,0.801104972375691,1.30681818181818,NaN,0.355029585798817,0.558659217877093,0.53,0.75,0.34,0.68,0.53,0.55,69,0.69,3,1
22,10,107,0,780,489,49,52,48,11,0,43,-0.483870967741936,-0.0276243093922651,0.0284090909090913,NaN,-0.325443786982247,1.11731843575419,0.49,0.65,0.48,0.11,0.00,0.43,30,0.30,1,0
18,10,94,0,747,517,71,43,21,6,0,70,-1.02150537634409,-0.0276243093922651,-1.81818181818182,NaN,0.650887573964499,-0.446927374301676,0.71,0.54,0.21,0.06,0.00,0.70,17,0.17,1,0
30,10,103,0,780,519,32,37,15,23,34,23,0.591397849462365,-0.0276243093922651,-0.539772727272727,NaN,-0.325443786982247,-0.558659217877098,0.32,0.46,0.15,0.23,0.34,0.23,16,0.16,1,0
28,13,109,0,831,485,44,60,53,31,58,9,0.32258064516129,0.801104972375691,0.3125,NaN,-1.83431952662722,1.34078212290503,0.44,0.75,0.53,0.31,0.58,0.09,57,0.57,3,1
37,16,101,0,772,500,54,64,52,70,70,0,1.53225806451613,1.62983425414365,-0.823863636363636,NaN,-0.0887573964497023,0.502793296089385,0.54,0.80,0.52,0.70,0.70,0.00,66,0.66,3,1
25,13,105,0,830,476,66,66,59,43,7,28,-0.0806451612903228,0.801104972375691,-0.255681818181818,NaN,-1.80473372781065,1.84357541899441,0.66,0.83,0.59,0.43,0.07,0.28,46,0.46,2,1
35,9,115,0,761,514,64,51,8,39,35,70,1.26344086021505,-0.303867403314917,1.16477272727273,NaN,0.236686390532545,-0.279329608938547,0.64,0.64,0.08,0.39,0.35,0.70,19,0.19,1,0
23,9,96,0,780,496,60,52,38,11,67,69,-0.349462365591398,-0.303867403314917,-1.53409090909091,NaN,-0.325443786982247,0.726256983240223,0.60,0.65,0.38,0.11,0.67,0.69,48,0.48,2,1
29,14,112,0,761,501,72,58,16,53,15,29,0.456989247311828,1.07734806629834,0.738636363636364,NaN,0.236686390532545,0.446927374301676,0.72,0.73,0.16,0.53,0.15,0.29,41,0.41,2,1
36,16,112,0,761,499,37,56,30,69,69,69,1.39784946236559,1.62983425414365,0.738636363636364,NaN,0.236686390532545,0.558659217877093,0.37,0.70,0.30,0.69,0.69,0.69,67,0.67,3,1
37,14,117,0,766,521,58,52,15,69,69,52,1.53225806451613,1.07734806629834,1.44886363636364,NaN,0.0887573964497049,-0.670391061452515,0.58,0.65,0.15,0.69,0.69,0.52,34,0.34,2,0
20,12,116,0,780,490,63,56,42,10,1,24,-0.752688172043011,0.524861878453039,1.30681818181818,NaN,-0.325443786982247,1.06145251396648,0.63,0.70,0.42,0.10,0.01,0.24,40,0.40,2,1
23,10,111,0,780,520,71,43,8,12,25,44,-0.349462365591398,-0.0276243093922651,0.59659090909091,NaN,-0.325443786982247,-0.614525139664806,0.71,0.54,0.08,0.12,0.25,0.44,25,0.25,1,0
39,9,112,0,793,479,39,52,19,7,21,28,1.8010752688172,-0.303867403314917,0.738636363636364,NaN,-0.710059171597631,1.67597765363128,0.39,0.65,0.19,0.07,0.21,0.28,26,0.26,1,0
15,10,107,0,750,507,37,43,36,34,39,69,-1.4247311827957,-0.0276243093922651,0.0284090909090913,NaN,0.562130177514794,0.111731843575417,0.37,0.54,0.36,0.34,0.39,0.69,41,0.41,2,1
32,8,110,0,828,532,52,30,0,0,3,61,0.860215053763441,-0.580110497237569,0.454545454545455,NaN,-1.74556213017751,-1.28491620111732,0.52,0.38,0.00,0.00,0.03,0.61,9,0.09,0,0
39,10,104,0,811,506,59,54,39,11,69,14,1.8010752688172,-0.0276243093922651,-0.397727272727272,NaN,-1.24260355029586,0.16759776536313,0.59,0.68,0.39,0.11,0.69,0.14,34,0.34,2,0
22,5,115,0,718,488,55,52,62,0,30,53,-0.483870967741936,-1.40883977900552,1.16477272727273,NaN,1.50887573964497,1.1731843575419,0.55,0.65,0.62,0.00,0.30,0.53,34,0.34,2,0
31,13,94,0,821,503,39,52,51,31,59,30,0.725806451612903,0.801104972375691,-1.81818181818182,NaN,-1.53846153846154,0.335195530726255,0.39,0.65,0.51,0.31,0.59,0.30,31,0.31,2,0
18,5,104,0,747,490,62,45,39,0,0,69,-1.02150537634409,-1.40883977900552,-0.397727272727272,NaN,0.650887573964499,1.06145251396648,0.62,0.56,0.39,0.00,0.00,0.69,32,0.32,2,0
22,16,115,0,724,499,51,58,41,56,0,14,-0.483870967741936,1.62983425414365,1.16477272727273,NaN,1.33136094674556,0.558659217877093,0.51,0.73,0.41,0.56,0.00,0.14,46,0.46,2,1
25,10,93,0,795,503,43,43,7,9,47,64,-0.0806451612903228,-0.0276243093922651,-1.96022727272727,NaN,-0.769230769230769,0.335195530726255,0.43,0.54,0.07,0.09,0.47,0.64,24,0.24,1,0
34,11,101,0,780,540,33,28,0,12,17,13,1.12903225806452,0.248618784530387,-0.823863636363636,NaN,-0.325443786982247,-1.731843575419,0.33,0.35,0.00,0.12,0.17,0.13,9,0.09,0,0
25,8,107,0,758,507,39,43,42,25,29,44,-0.0806451612903228,-0.580110497237569,0.0284090909090913,NaN,0.325443786982249,0.111731843575417,0.39,0.54,0.42,0.25,0.29,0.44,26,0.26,1,0
22,14,98,0,795,492,54,56,34,40,52,69,-0.483870967741936,1.07734806629834,-1.25,NaN,-0.769230769230769,0.949720670391061,0.54,0.70,0.34,0.40,0.52,0.69,34,0.34,2,0
11,6,106,0,830,518,44,26,7,0,0,24,-1.96236559139785,-1.13259668508287,-0.113636363636363,NaN,-1.80473372781065,-0.502793296089385,0.44,0.33,0.07,0.00,0.00,0.24,9,0.09,0,0
34,14,100,0,765,497,39,54,37,44,55,0,1.12903225806452,1.07734806629834,-0.965909090909091,NaN,0.118343195266272,0.670391061452515,0.39,0.68,0.37,0.44,0.55,0.00,34,0.34,2,0
22,6,101,0,764,500,37,39,43,0,15,69,-0.483870967741936,-1.13259668508287,-0.823863636363636,NaN,0.147928994082842,0.502793296089385,0.37,0.49,0.43,0.00,0.15,0.69,16,0.16,1,0
37,13,114,0,741,527,48,45,12,69,55,40,1.53225806451613,0.801104972375691,1.02272727272727,NaN,0.828402366863906,-1.00558659217877,0.48,0.56,0.12,0.69,0.55,0.40,21,0.21,1,0
23,17,100,0,770,505,70,58,20,69,54,34,-0.349462365591398,1.9060773480663,-0.965909090909091,NaN,-0.0295857988165674,0.223463687150838,0.70,0.73,0.20,0.69,0.54,0.34,60,0.60,3,1
27,9,112,0,840,499,60,52,54,16,53,36,0.188172043010752,-0.303867403314917,0.738636363636364,NaN,-2.10059171597633,0.558659217877093,0.60,0.65,0.54,0.16,0.53,0.36,31,0.31,2,0
22,11,107,0,840,521,52,35,0,12,20,64,-0.483870967741936,0.248618784530387,0.0284090909090913,NaN,-2.10059171597633,-0.670391061452515,0.52,0.44,0.00,0.12,0.20,0.64,19,0.19,1,0
22,7,115,0,755,520,65,39,18,2,16,69,-0.483870967741936,-0.856353591160221,1.16477272727273,NaN,0.414201183431954,-0.614525139664806,0.65,0.49,0.18,0.02,0.16,0.69,17,0.17,1,0
22,7,104,0,735,499,60,45,18,1,14,0,-0.483870967741936,-0.856353591160221,-0.397727272727272,NaN,1.00591715976332,0.558659217877093,0.60,0.56,0.18,0.01,0.14,0.00,30,0.30,1,0
10,8,99,0,760,523,34,22,0,0,0,31,-2.09677419354839,-0.580110497237569,-1.10795454545454,NaN,0.266272189349115,-0.782122905027936,0.34,0.28,0.00,0.00,0.00,0.31,11,0.11,0,0
22,10,107,0,780,479,73,60,36,2,11,33,-0.483870967741936,-0.0276243093922651,0.0284090909090913,NaN,-0.325443786982247,1.67597765363128,0.73,0.75,0.36,0.02,0.11,0.33,29,0.29,1,0
10,10,112,0,747,495,43,47,36,41,3,42,-2.09677419354839,-0.0276243093922651,0.738636363636364,NaN,0.650887573964499,0.782122905027931,0.43,0.59,0.36,0.41,0.03,0.42,34,0.34,2,0
25,6,94,0,740,507,60,39,6,7,11,22,-0.0806451612903228,-1.13259668508287,-1.81818181818182,NaN,0.857988165680473,0.111731843575417,0.60,0.49,0.06,0.07,0.11,0.22,20,0.20,1,0
15,8,102,0,825,520,61,34,4,20,19,49,-1.4247311827957,-0.580110497237569,-0.681818181818181,NaN,-1.65680473372781,-0.614525139664806,0.61,0.43,0.04,0.20,0.19,0.49,17,0.17,1,0
26,6,109,0,780,540,59,26,1,4,28,0,0.0537634408602149,-1.13259668508287,0.3125,NaN,-0.325443786982247,-1.731843575419,0.59,0.33,0.01,0.04,0.28,0.00,8,0.08,0,0
31,9,106,0,741,493,53,51,22,12,19,58,0.725806451612903,-0.303867403314917,-0.113636363636363,NaN,0.828402366863906,0.893854748603353,0.53,0.64,0.22,0.12,0.19,0.58,34,0.34,2,0
29,15,107,0,792,501,41,52,18,65,35,69,0.456989247311828,1.35359116022099,0.0284090909090913,NaN,-0.680473372781064,0.446927374301676,0.41,0.65,0.18,0.65,0.35,0.69,33,0.33,2,0
25,11,115,0,774,520,48,39,0,17,6,23,-0.0806451612903228,0.248618784530387,1.16477272727273,NaN,-0.14792899408284,-0.614525139664806,0.48,0.49,0.00,0.17,0.06,0.23,18,0.18,1,0
35,11,105,0,772,530,42,35,8,22,32,69,1.26344086021505,0.248618784530387,-0.255681818181818,NaN,-0.0887573964497023,-1.1731843575419,0.42,0.44,0.08,0.22,0.32,0.69,20,0.20,1,0
35,7,116,0,780,492,56,54,59,10,18,69,1.26344086021505,-0.856353591160221,1.30681818181818,NaN,-0.325443786982247,0.949720670391061,0.56,0.68,0.59,0.10,0.18,0.69,31,0.31,2,0
22,10,111,0,783,492,65,54,27,19,32,40,-0.483870967741936,-0.0276243093922651,0.59659090909091,NaN,-0.414201183431952,0.949720670391061,0.65,0.68,0.27,0.19,0.32,0.40,49,0.49,2,1
36,10,107,0,812,516,42,39,6,13,59,41,1.39784946236559,-0.0276243093922651,0.0284090909090913,NaN,-1.27218934911242,-0.391061452513968,0.42,0.49,0.06,0.13,0.59,0.41,26,0.26,1,0
17,10,114,0,752,518,46,37,6,32,8,31,-1.15591397849462,-0.0276243093922651,1.02272727272727,NaN,0.502958579881659,-0.502793296089385,0.46,0.46,0.06,0.32,0.08,0.31,16,0.16,1,0
36,12,114,0,797,497,36,51,29,19,42,0,1.39784946236559,0.524861878453039,1.02272727272727,NaN,-0.828402366863903,0.670391061452515,0.36,0.64,0.29,0.19,0.42,0.00,34,0.34,2,0
35,10,107,0,780,536,41,32,0,50,10,19,1.26344086021505,-0.0276243093922651,0.0284090909090913,NaN,-0.325443786982247,-1.50837988826816,0.41,0.40,0.00,0.50,0.10,0.19,6,0.06,0,0
11,5,116,0,840,486,67,47,62,0,2,15,-1.96236559139785,-1.40883977900552,1.30681818181818,NaN,-2.10059171597633,1.28491620111732,0.67,0.59,0.62,0.00,0.02,0.15,42,0.42,2,1
18,13,112,0,733,514,40,41,54,57,0,69,-1.02150537634409,0.801104972375691,0.738636363636364,NaN,1.06508875739645,-0.279329608938547,0.40,0.51,0.54,0.57,0.00,0.69,25,0.25,1,0
22,7,97,0,779,526,67,34,4,10,10,69,-0.483870967741936,-0.856353591160221,-1.39204545454545,NaN,-0.295857988165679,-0.949720670391061,0.67,0.43,0.04,0.10,0.10,0.69,22,0.22,1,0
19,10,104,0,737,499,63,52,40,35,5,46,-0.887096774193548,-0.0276243093922651,-0.397727272727272,NaN,0.946745562130178,0.558659217877093,0.63,0.65,0.40,0.35,0.05,0.46,29,0.29,1,0
27,12,106,0,716,488,51,60,54,42,45,61,0.188172043010752,0.524861878453039,-0.113636363636363,NaN,1.56804733727811,1.1731843575419,0.51,0.75,0.54,0.42,0.45,0.61,57,0.57,3,1
34,10,110,0,713,507,78,60,24,63,38,69,1.12903225806452,-0.0276243093922651,0.454545454545455,NaN,1.65680473372781,0.111731843575417,0.78,0.75,0.24,0.63,0.38,0.69,34,0.34,2,0
22,10,90,0,761,538,37,30,17,27,31,9,-0.483870967741936,-0.0276243093922651,-2.38636363636364,NaN,0.236686390532545,-1.62011173184358,0.37,0.38,0.17,0.27,0.31,0.09,13,0.13,0,0
22,5,111,0,724,477,59,58,69,0,43,51,-0.483870967741936,-1.40883977900552,0.59659090909091,NaN,1.33136094674556,1.78770949720671,0.59,0.73,0.69,0.00,0.43,0.51,59,0.59,3,1
18,10,99,0,729,540,43,26,0,6,15,50,-1.02150537634409,-0.0276243093922651,-1.10795454545454,NaN,1.18343195266272,-1.731843575419,0.43,0.33,0.00,0.06,0.15,0.50,10,0.10,0,0
24,12,101,0,839,498,67,54,44,22,0,43,-0.21505376344086,0.524861878453039,-0.823863636363636,NaN,-2.07100591715976,0.614525139664801,0.67,0.68,0.44,0.22,0.00,0.43,29,0.29,1,0
35,8,114,0,735,490,74,56,15,0,26,61,1.26344086021505,-0.580110497237569,1.02272727272727,NaN,1.00591715976332,1.06145251396648,0.74,0.70,0.15,0.00,0.26,0.61,35,0.35,2,0
21,12,91,0,732,497,40,51,39,52,27,20,-0.618279569892473,0.524861878453039,-2.24431818181818,NaN,1.09467455621302,0.670391061452515,0.40,0.64,0.39,0.52,0.27,0.20,30,0.30,1,0
31,11,90,0,716,465,56,69,69,44,44,0,0.725806451612903,0.248618784530387,-2.38636363636364,NaN,1.56804733727811,2.45810055865922,0.56,0.86,0.69,0.44,0.44,0.00,77,0.77,4,1
22,5,107,0,751,540,63,26,0,0,2,52,-0.483870967741936,-1.40883977900552,0.0284090909090913,NaN,0.532544378698227,-1.731843575419,0.63,0.33,0.00,0.00,0.02,0.52,2,0.02,0,0
28,11,100,0,758,493,39,54,58,52,18,12,0.32258064516129,0.248618784530387,-0.965909090909091,NaN,0.325443786982249,0.893854748603353,0.39,0.68,0.58,0.52,0.18,0.12,34,0.34,2,0
17,13,107,0,743,501,68,51,13,30,16,48,-1.15591397849462,0.801104972375691,0.0284090909090913,NaN,0.769230769230771,0.446927374301676,0.68,0.64,0.13,0.30,0.16,0.48,36,0.36,2,0
29,9,113,0,752,516,53,43,21,14,5,26,0.456989247311828,-0.303867403314917,0.880681818181819,NaN,0.502958579881659,-0.391061452513968,0.53,0.54,0.21,0.14,0.05,0.26,20,0.20,1,0
15,7,109,0,780,492,71,45,28,3,0,32,-1.4247311827957,-0.856353591160221,0.3125,NaN,-0.325443786982247,0.949720670391061,0.71,0.56,0.28,0.03,0.00,0.32,37,0.37,2,0
24,15,95,0,784,491,53,58,39,69,21,69,-0.21505376344086,1.35359116022099,-1.67613636363636,NaN,-0.443786982248519,1.00558659217877,0.53,0.73,0.39,0.69,0.21,0.69,45,0.45,2,1
29,8,108,0,758,487,77,56,17,0,10,69,0.456989247311828,-0.580110497237569,0.170454545454546,NaN,0.325443786982249,1.22905027932961,0.77,0.70,0.17,0.00,0.10,0.69,27,0.27,1,0
26,9,111,0,773,507,49,45,23,40,12,0,0.0537634408602149,-0.303867403314917,0.59659090909091,NaN,-0.118343195266272,0.111731843575417,0.49,0.56,0.23,0.40,0.12,0.00,22,0.22,1,0
26,5,108,0,743,540,53,26,0,0,45,38,0.0537634408602149,-1.40883977900552,0.170454545454546,NaN,0.769230769230771,-1.731843575419,0.53,0.33,0.00,0.00,0.45,0.38,5,0.05,0,0
31,12,108,0,764,512,76,51,10,7,7,69,0.725806451612903,0.524861878453039,0.170454545454546,NaN,0.147928994082842,-0.16759776536313,0.76,0.64,0.10,0.07,0.07,0.69,19,0.19,1,0
23,10,111,0,766,492,61,58,41,19,29,0,-0.349462365591398,-0.0276243093922651,0.59659090909091,NaN,0.0887573964497049,0.949720670391061,0.61,0.73,0.41,0.19,0.29,0.00,62,0.62,3,1
28,9,101,0,734,504,66,51,26,13,10,33,0.32258064516129,-0.303867403314917,-0.823863636363636,NaN,1.03550295857988,0.279329608938547,0.66,0.64,0.26,0.13,0.10,0.33,30,0.30,1,0
16,8,107,0,803,504,44,39,27,4,0,46,-1.29032258064516,-0.580110497237569,0.0284090909090913,NaN,-1.00591715976331,0.279329608938547,0.44,0.49,0.27,0.04,0.00,0.46,26,0.26,1,0
22,15,109,0,776,540,37,32,0,48,37,4,-0.483870967741936,1.35359116022099,0.3125,NaN,-0.207100591715975,-1.731843575419,0.37,0.40,0.00,0.48,0.37,0.04,17,0.17,1,0
35,13,103,0,786,507,49,54,66,35,62,69,1.26344086021505,0.801104972375691,-0.539772727272727,NaN,-0.502958579881657,0.111731843575417,0.49,0.68,0.66,0.35,0.62,0.69,29,0.29,1,0
22,14,111,0,755,497,66,58,24,61,8,68,-0.483870967741936,1.07734806629834,0.59659090909091,NaN,0.414201183431954,0.670391061452515,0.66,0.73,0.24,0.61,0.08,0.68,61,0.61,3,1
26,12,114,0,832,517,35,37,3,21,40,0,0.0537634408602149,0.524861878453039,1.02272727272727,NaN,-1.86390532544379,-0.446927374301676,0.35,0.46,0.03,0.21,0.40,0.00,17,0.17,1,0
35,17,108,0,746,497,52,64,44,68,38,6,1.26344086021505,1.9060773480663,0.170454545454546,NaN,0.680473372781066,0.670391061452515,0.52,0.80,0.44,0.68,0.38,0.06,59,0.59,3,1
13,8,105,0,740,518,39,28,6,0,0,36,-1.69354838709677,-0.580110497237569,-0.255681818181818,NaN,0.857988165680473,-0.502793296089385,0.39,0.35,0.06,0.00,0.00,0.36,14,0.14,0,0
15,17,116,0,818,493,70,60,35,68,0,68,-1.4247311827957,1.9060773480663,1.30681818181818,NaN,-1.44970414201183,0.893854748603353,0.70,0.75,0.35,0.68,0.00,0.68,62,0.62,3,1
22,9,111,0,800,507,26,35,7,13,0,68,-0.483870967741936,-0.303867403314917,0.59659090909091,NaN,-0.917159763313608,0.111731843575417,0.26,0.44,0.07,0.13,0.00,0.68,17,0.17,1,0
22,5,98,0,738,507,45,35,8,0,9,46,-0.483870967741936,-1.40883977900552,-1.25,NaN,0.917159763313611,0.111731843575417,0.45,0.44,0.08,0.00,0.09,0.46,16,0.16,1,0
25,10,106,0,810,540,39,26,0,0,0,44,-0.0806451612903228,-0.0276243093922651,-0.113636363636363,NaN,-1.21301775147929,-1.731843575419,0.39,0.33,0.00,0.00,0.00,0.44,8,0.08,0,0
20,8,112,0,763,494,42,47,25,34,39,36,-0.752688172043011,-0.580110497237569,0.738636363636364,NaN,0.17751479289941,0.837988826815639,0.42,0.59,0.25,0.34,0.39,0.36,23,0.23,1,0
35,7,116,0,744,507,33,43,32,11,34,8,1.26344086021505,-0.856353591160221,1.30681818181818,NaN,0.739644970414201,0.111731843575417,0.33,0.54,0.32,0.11,0.34,0.08,18,0.18,1,0
36,9,117,0,762,488,67,66,66,24,49,59,1.39784946236559,-0.303867403314917,1.44886363636364,NaN,0.207100591715977,1.1731843575419,0.67,0.83,0.66,0.24,0.49,0.59,38,0.38,2,0
17,10,116,0,748,513,62,43,11,13,17,13,-1.15591397849462,-0.0276243093922651,1.30681818181818,NaN,0.621301775147929,-0.223463687150838,0.62,0.54,0.11,0.13,0.17,0.13,21,0.21,1,0
22,7,94,0,753,524,44,32,23,19,27,68,-0.483870967741936,-0.856353591160221,-1.81818181818182,NaN,0.473372781065089,-0.837988826815644,0.44,0.40,0.23,0.19,0.27,0.68,20,0.20,1,0
41,8,110,0,819,492,70,60,45,7,50,31,2.06989247311828,-0.580110497237569,0.454545454545455,NaN,-1.4792899408284,0.949720670391061,0.70,0.75,0.45,0.07,0.50,0.31,49,0.49,2,1
27,5,107,0,746,540,32,20,0,0,39,52,0.188172043010752,-1.40883977900552,0.0284090909090913,NaN,0.680473372781066,-1.731843575419,0.32,0.25,0.00,0.00,0.39,0.52,3,0.03,0,0
25,8,100,0,740,497,56,56,49,58,21,16,-0.0806451612903228,-0.580110497237569,-0.965909090909091,NaN,0.857988165680473,0.670391061452515,0.56,0.70,0.49,0.58,0.21,0.16,36,0.36,2,0
20,5,95,0,757,504,54,39,28,0,27,63,-0.752688172043011,-1.40883977900552,-1.67613636363636,NaN,0.355029585798817,0.279329608938547,0.54,0.49,0.28,0.00,0.27,0.63,28,0.28,1,0
29,13,119,0,806,488,67,66,61,54,5,17,0.456989247311828,0.801104972375691,1.73295454545455,NaN,-1.09467455621302,1.1731843575419,0.67,0.83,0.61,0.54,0.05,0.17,63,0.63,3,1
