Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Man_to_Man_Defense,Zone_Defense,Bump_and_Run_Defense,Play_Diagnosis,Punishing_Hitter,Intercepting,Punt_Returns,Kick_Returns,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Man_to_Man_DefenseZ,Zone_DefenseZ,Bump_and_Run_DefenseZ,Play_DiagnosisZ,Punishing_HitterZ,InterceptingZ,Punt_ReturnsZ,Kick_ReturnsZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
19,12,101,20,779,481,58,23,0,0,0,0,3,39,40,10,0,60,0,-1.29117259552042,-0.74074074074074,0.440835266821347,-1.59404888416578,-1.65178571428571,-2.08791208791208,0.58,0.29,0.00,0.00,0.00,0.00,0.03,0.39,0.40,0.10,0.00,0.60,0.00,9,0.09,0,0
26,9,94,22,735,468,14,24,26,8,13,0,3,0,6,0,0,13,27,-0.368906455862978,-1.75084175084175,-1.18329466357308,-1.38150903294368,0.312500000000001,-0.659340659340655,0.14,0.30,0.26,0.08,0.13,0.00,0.03,0.00,0.06,0.00,0.00,0.13,0.27,6,0.06,0,0
37,10,99,19,724,459,30,35,24,41,0,0,4,22,0,0,0,51,6,1.08036890645586,-1.41414141414141,-0.0232018561484906,-1.70031880977683,0.803571428571427,0.329670329670332,0.30,0.44,0.24,0.41,0.00,0.00,0.04,0.22,0.00,0.00,0.00,0.51,0.06,12,0.12,0,0
27,15,98,41,780,457,40,36,7,56,23,30,60,0,26,0,0,39,30,-0.237154150197629,0.26936026936027,-0.255220417633409,0.637619553666312,-1.69642857142857,0.549450549450548,0.40,0.45,0.07,0.56,0.23,0.30,0.60,0.00,0.26,0.00,0.00,0.39,0.30,50,0.50,2,1
34,15,104,45,748,459,28,38,5,12,26,10,17,16,23,0,0,0,0,0.685111989459815,0.26936026936027,1.1368909512761,1.06269925611052,-0.267857142857145,0.329670329670332,0.28,0.48,0.05,0.12,0.26,0.10,0.17,0.16,0.23,0.00,0.00,0.00,0.00,8,0.08,0,0
26,14,102,16,768,474,45,26,11,0,4,0,0,48,0,0,10,66,31,-0.368906455862978,-0.0673400673400671,0.672853828306266,-2.01912858660999,-1.16071428571428,-1.31868131868132,0.45,0.33,0.11,0.00,0.04,0.00,0.00,0.48,0.00,0.00,0.10,0.66,0.31,6,0.06,0,0
30,14,108,17,713,455,23,42,58,36,11,6,57,19,0,39,0,49,0,0.158102766798419,-0.0673400673400671,2.06496519721578,-1.91285866099894,1.29464285714286,0.769230769230772,0.23,0.53,0.58,0.36,0.11,0.06,0.57,0.19,0.00,0.39,0.00,0.49,0.00,37,0.37,2,0
22,15,95,38,780,457,50,33,0,0,22,15,12,66,11,0,0,24,23,-0.895915678524374,0.26936026936027,-0.951276102088166,0.318809776833156,-1.69642857142857,0.549450549450548,0.50,0.41,0.00,0.00,0.22,0.15,0.12,0.66,0.11,0.00,0.00,0.24,0.23,14,0.14,0,0
39,13,99,34,715,457,28,46,48,45,10,41,49,21,59,0,0,0,34,1.34387351778656,-0.404040404040404,-0.0232018561484906,-0.106269925611052,1.20535714285714,0.549450549450548,0.28,0.58,0.48,0.45,0.10,0.41,0.49,0.21,0.59,0.00,0.00,0.00,0.34,46,0.46,2,1
33,16,98,40,780,463,31,30,0,27,29,14,0,54,28,0,0,22,18,0.553359683794466,0.606060606060606,-0.255220417633409,0.53134962805526,-1.69642857142857,-0.109890109890108,0.31,0.38,0.00,0.27,0.29,0.14,0.00,0.54,0.28,0.00,0.00,0.22,0.18,13,0.13,0,0
39,12,100,49,757,466,42,36,0,0,33,0,8,8,29,0,0,38,28,1.34387351778656,-0.74074074074074,0.208816705336428,1.48777895855473,-0.669642857142859,-0.43956043956044,0.42,0.45,0.00,0.00,0.33,0.00,0.08,0.08,0.29,0.00,0.00,0.38,0.28,9,0.09,0,0
32,16,99,27,726,476,53,41,21,0,9,18,20,5,9,0,0,3,6,0.421607378129117,0.606060606060606,-0.0232018561484906,-0.850159404888417,0.714285714285715,-1.53846153846153,0.53,0.51,0.21,0.00,0.09,0.18,0.20,0.05,0.09,0.00,0.00,0.03,0.06,17,0.17,1,0
26,12,96,16,751,473,39,28,48,22,0,51,26,9,0,0,0,0,0,-0.368906455862978,-0.74074074074074,-0.719257540603247,-2.01912858660999,-0.401785714285714,-1.20879120879121,0.39,0.35,0.48,0.22,0.00,0.51,0.26,0.09,0.00,0.00,0.00,0.00,0.00,6,0.06,0,0
22,9,98,37,723,457,27,31,20,8,9,0,10,3,0,0,0,10,0,-0.895915678524374,-1.75084175084175,-0.255220417633409,0.212539851222104,0.848214285714283,0.549450549450548,0.27,0.39,0.20,0.08,0.09,0.00,0.10,0.03,0.00,0.00,0.00,0.10,0.00,9,0.09,0,0
26,15,98,41,716,457,57,53,30,15,40,37,66,55,33,0,0,25,36,-0.368906455862978,0.26936026936027,-0.255220417633409,0.637619553666312,1.16071428571428,0.549450549450548,0.57,0.66,0.30,0.15,0.40,0.37,0.66,0.55,0.33,0.00,0.00,0.25,0.36,52,0.52,3,1
26,13,96,22,730,472,27,35,59,31,0,20,6,18,23,0,0,5,35,-0.368906455862978,-0.404040404040404,-0.719257540603247,-1.38150903294368,0.535714285714286,-1.0989010989011,0.27,0.44,0.59,0.31,0.00,0.20,0.06,0.18,0.23,0.00,0.00,0.05,0.35,13,0.13,0,0
23,15,99,40,715,459,61,49,18,26,15,11,67,58,28,0,0,59,22,-0.764163372859025,0.26936026936027,-0.0232018561484906,0.53134962805526,1.20535714285714,0.329670329670332,0.61,0.61,0.18,0.26,0.15,0.11,0.67,0.58,0.28,0.00,0.00,0.59,0.22,32,0.32,2,0
21,15,95,28,735,459,23,36,13,50,0,44,31,9,19,0,0,5,69,-1.02766798418972,0.26936026936027,-0.951276102088166,-0.743889479277364,0.312500000000001,0.329670329670332,0.23,0.45,0.13,0.50,0.00,0.44,0.31,0.09,0.19,0.00,0.00,0.05,0.69,12,0.12,0,0
28,15,94,21,740,478,32,30,21,0,7,2,18,47,0,0,0,3,0,-0.105401844532279,0.26936026936027,-1.18329466357308,-1.48777895855473,0.0892857142857124,-1.75824175824176,0.32,0.38,0.21,0.00,0.07,0.02,0.18,0.47,0.00,0.00,0.00,0.03,0.00,11,0.11,0,0
33,15,100,40,767,459,25,31,0,38,0,0,25,30,58,0,0,9,0,0.553359683794466,0.26936026936027,0.208816705336428,0.53134962805526,-1.11607142857143,0.329670329670332,0.25,0.39,0.00,0.38,0.00,0.00,0.25,0.30,0.58,0.00,0.00,0.09,0.00,11,0.11,0,0
26,9,97,31,735,459,37,34,27,15,8,4,0,3,15,0,0,32,11,-0.368906455862978,-1.75084175084175,-0.487238979118328,-0.425079702444208,0.312500000000001,0.329670329670332,0.37,0.43,0.27,0.15,0.08,0.04,0.00,0.03,0.15,0.00,0.00,0.32,0.11,14,0.14,0,0
20,15,95,20,735,481,40,30,19,0,0,32,14,0,34,0,0,1,51,-1.15942028985507,0.26936026936027,-0.951276102088166,-1.59404888416578,0.312500000000001,-2.08791208791208,0.40,0.38,0.19,0.00,0.00,0.32,0.14,0.00,0.34,0.00,0.00,0.01,0.51,14,0.14,0,0
37,9,96,19,728,459,33,36,28,36,0,0,53,0,30,0,0,36,0,1.08036890645586,-1.75084175084175,-0.719257540603247,-1.70031880977683,0.624999999999999,0.329670329670332,0.33,0.45,0.28,0.36,0.00,0.00,0.53,0.00,0.30,0.00,0.00,0.36,0.00,9,0.09,0,0
40,20,99,45,769,463,44,39,0,3,0,21,0,37,5,0,0,10,0,1.47562582345191,1.95286195286195,-0.0232018561484906,1.06269925611052,-1.20535714285714,-0.109890109890108,0.44,0.49,0.00,0.03,0.00,0.21,0.00,0.37,0.05,0.00,0.00,0.10,0.00,11,0.11,0,0
31,18,107,43,708,468,31,51,69,0,39,43,31,32,33,0,62,40,0,0.289855072463768,1.27946127946128,1.83294663573086,0.850159404888417,1.51785714285714,-0.659340659340655,0.31,0.64,0.69,0.00,0.39,0.43,0.31,0.32,0.33,0.00,0.62,0.40,0.00,41,0.41,2,1
26,15,112,18,726,469,45,40,33,24,0,20,53,17,8,69,0,0,57,-0.368906455862978,0.26936026936027,2.99303944315545,-1.80658873538789,0.714285714285715,-0.769230769230772,0.45,0.50,0.33,0.24,0.00,0.20,0.53,0.17,0.08,0.69,0.00,0.00,0.57,14,0.14,0,0
41,15,98,45,735,459,17,38,9,22,15,4,0,0,45,0,0,47,5,1.60737812911726,0.26936026936027,-0.255220417633409,1.06269925611052,0.312500000000001,0.329670329670332,0.17,0.48,0.09,0.22,0.15,0.04,0.00,0.00,0.45,0.00,0.00,0.47,0.05,11,0.11,0,0
36,13,98,37,779,453,27,30,0,31,8,36,46,0,39,0,0,18,12,0.948616600790514,-0.404040404040404,-0.255220417633409,0.212539851222104,-1.65178571428571,0.989010989010988,0.27,0.38,0.00,0.31,0.08,0.36,0.46,0.00,0.39,0.00,0.00,0.18,0.12,12,0.12,0,0
14,11,99,39,747,457,37,30,10,16,38,0,0,23,19,0,0,8,47,-1.94993412384717,-1.07744107744108,-0.0232018561484906,0.425079702444208,-0.223214285714285,0.549450549450548,0.37,0.38,0.10,0.16,0.38,0.00,0.00,0.23,0.19,0.00,0.00,0.08,0.47,10,0.10,0,0
26,15,97,39,749,478,44,34,6,0,9,22,13,17,11,0,0,18,38,-0.368906455862978,0.26936026936027,-0.487238979118328,0.425079702444208,-0.312500000000001,-1.75824175824176,0.44,0.43,0.06,0.00,0.09,0.22,0.13,0.17,0.11,0.00,0.00,0.18,0.38,14,0.14,0,0
26,15,94,26,747,457,26,33,18,28,0,10,25,36,6,0,0,30,29,-0.368906455862978,0.26936026936027,-1.18329466357308,-0.956429330499469,-0.223214285714285,0.549450549450548,0.26,0.41,0.18,0.28,0.00,0.10,0.25,0.36,0.06,0.00,0.00,0.30,0.29,12,0.12,0,0
34,14,104,39,720,452,54,50,21,48,47,4,8,9,0,0,0,0,49,0.685111989459815,-0.0673400673400671,1.1368909512761,0.425079702444208,0.982142857142856,1.0989010989011,0.54,0.63,0.21,0.48,0.47,0.04,0.08,0.09,0.00,0.00,0.00,0.00,0.49,22,0.22,1,0
19,13,94,38,730,465,58,43,54,0,44,4,16,0,47,0,0,0,11,-1.29117259552042,-0.404040404040404,-1.18329466357308,0.318809776833156,0.535714285714286,-0.329670329670332,0.58,0.54,0.54,0.00,0.44,0.04,0.16,0.00,0.47,0.00,0.00,0.00,0.11,16,0.16,1,0
24,15,103,28,719,468,38,39,36,14,31,32,19,4,0,0,0,4,0,-0.632411067193676,0.26936026936027,0.904872389791185,-0.743889479277364,1.02678571428571,-0.659340659340655,0.38,0.49,0.36,0.14,0.31,0.32,0.19,0.04,0.00,0.00,0.00,0.04,0.00,12,0.12,0,0
32,10,100,25,768,459,39,28,0,34,0,2,64,3,21,0,0,0,0,0.421607378129117,-1.41414141414141,0.208816705336428,-1.06269925611052,-1.16071428571428,0.329670329670332,0.39,0.35,0.00,0.34,0.00,0.02,0.64,0.03,0.21,0.00,0.00,0.00,0.00,13,0.13,0,0
35,14,95,29,740,459,20,36,25,46,25,0,50,57,0,0,0,51,14,0.816864295125165,-0.0673400673400671,-0.951276102088166,-0.637619553666312,0.0892857142857124,0.329670329670332,0.20,0.45,0.25,0.46,0.25,0.00,0.50,0.57,0.00,0.00,0.00,0.51,0.14,8,0.08,0,0
26,16,99,33,724,468,62,45,20,0,0,60,23,28,15,16,0,0,13,-0.368906455862978,0.606060606060606,-0.0232018561484906,-0.212539851222104,0.803571428571427,-0.659340659340655,0.62,0.56,0.20,0.00,0.00,0.60,0.23,0.28,0.15,0.16,0.00,0.00,0.13,48,0.48,2,1
43,13,103,44,719,459,14,40,30,0,37,2,41,6,17,0,0,38,0,1.87088274044796,-0.404040404040404,0.904872389791185,0.956429330499469,1.02678571428571,0.329670329670332,0.14,0.50,0.30,0.00,0.37,0.02,0.41,0.06,0.17,0.00,0.00,0.38,0.00,7,0.07,0,0
20,13,99,39,758,459,32,30,3,9,44,5,23,12,5,0,0,14,0,-1.15942028985507,-0.404040404040404,-0.0232018561484906,0.425079702444208,-0.714285714285715,0.329670329670332,0.32,0.38,0.03,0.09,0.44,0.05,0.23,0.12,0.05,0.00,0.00,0.14,0.00,10,0.10,0,0
21,15,104,30,719,474,52,40,16,0,0,25,7,24,5,0,0,23,38,-1.02766798418972,0.26936026936027,1.1368909512761,-0.53134962805526,1.02678571428571,-1.31868131868132,0.52,0.50,0.16,0.00,0.00,0.25,0.07,0.24,0.05,0.00,0.00,0.23,0.38,13,0.13,0,0
29,11,100,37,759,475,18,23,2,0,7,0,32,26,52,0,0,5,46,0.0263504611330697,-1.07744107744108,0.208816705336428,0.212539851222104,-0.758928571428571,-1.42857142857143,0.18,0.29,0.02,0.00,0.07,0.00,0.32,0.26,0.52,0.00,0.00,0.05,0.46,6,0.06,0,0
26,15,108,32,707,468,40,42,34,0,1,1,0,18,0,39,0,28,36,-0.368906455862978,0.26936026936027,2.06496519721578,-0.318809776833156,1.5625,-0.659340659340655,0.40,0.53,0.34,0.00,0.01,0.01,0.00,0.18,0.00,0.39,0.00,0.28,0.36,12,0.12,0,0
26,12,97,30,780,464,44,25,0,8,11,0,0,15,0,0,0,4,0,-0.368906455862978,-0.74074074074074,-0.487238979118328,-0.53134962805526,-1.69642857142857,-0.219780219780215,0.44,0.31,0.00,0.08,0.11,0.00,0.00,0.15,0.00,0.00,0.00,0.04,0.00,9,0.09,0,0
26,18,98,24,717,473,54,46,58,0,38,30,15,12,0,0,0,52,9,-0.368906455862978,1.27946127946128,-0.255220417633409,-1.16896918172157,1.11607142857143,-1.20879120879121,0.54,0.58,0.58,0.00,0.38,0.30,0.15,0.12,0.00,0.00,0.00,0.52,0.09,20,0.20,1,0
37,12,99,42,747,464,53,40,9,0,47,10,14,0,66,0,0,0,30,1.08036890645586,-0.74074074074074,-0.0232018561484906,0.743889479277364,-0.223214285714285,-0.219780219780215,0.53,0.50,0.09,0.00,0.47,0.10,0.14,0.00,0.66,0.00,0.00,0.00,0.30,10,0.10,0,0
30,13,110,26,718,458,16,41,66,52,10,60,46,12,15,0,27,0,44,0.158102766798419,-0.404040404040404,2.52900232018562,-0.956429330499469,1.07142857142857,0.43956043956044,0.16,0.51,0.66,0.52,0.10,0.60,0.46,0.12,0.15,0.00,0.27,0.00,0.44,9,0.09,0,0
33,15,96,27,758,466,37,34,8,9,6,20,39,33,0,0,0,28,16,0.553359683794466,0.26936026936027,-0.719257540603247,-0.850159404888417,-0.714285714285715,-0.43956043956044,0.37,0.43,0.08,0.09,0.06,0.20,0.39,0.33,0.00,0.00,0.00,0.28,0.16,12,0.12,0,0
36,18,100,38,735,463,36,44,29,37,43,47,0,27,34,0,0,60,58,0.948616600790514,1.27946127946128,0.208816705336428,0.318809776833156,0.312500000000001,-0.109890109890108,0.36,0.55,0.29,0.37,0.43,0.47,0.00,0.27,0.34,0.00,0.00,0.60,0.58,23,0.23,1,0
29,15,106,38,711,456,21,46,54,36,29,53,37,19,3,0,53,0,34,0.0263504611330697,0.26936026936027,1.60092807424594,0.318809776833156,1.38392857142857,0.659340659340665,0.21,0.58,0.54,0.36,0.29,0.53,0.37,0.19,0.03,0.00,0.53,0.00,0.34,47,0.47,2,1
26,15,98,15,731,481,25,29,30,0,1,8,18,56,0,0,0,3,0,-0.368906455862978,0.26936026936027,-0.255220417633409,-2.12539851222104,0.49107142857143,-2.08791208791208,0.25,0.36,0.30,0.00,0.01,0.08,0.18,0.56,0.00,0.00,0.00,0.03,0.00,11,0.11,0,0
19,15,99,26,735,473,45,34,14,2,0,39,0,0,35,0,0,17,33,-1.29117259552042,0.26936026936027,-0.0232018561484906,-0.956429330499469,0.312500000000001,-1.20879120879121,0.45,0.43,0.14,0.02,0.00,0.39,0.00,0.00,0.35,0.00,0.00,0.17,0.33,13,0.13,0,0
32,17,99,27,718,475,40,43,56,0,12,20,39,43,9,0,0,33,30,0.421607378129117,0.942760942760943,-0.0232018561484906,-0.850159404888417,1.07142857142857,-1.42857142857143,0.40,0.54,0.56,0.00,0.12,0.20,0.39,0.43,0.09,0.00,0.00,0.33,0.30,30,0.30,1,0
32,17,99,42,778,454,37,38,0,28,45,40,43,69,22,0,0,60,29,0.421607378129117,0.942760942760943,-0.0232018561484906,0.743889479277364,-1.60714285714286,0.87912087912088,0.37,0.48,0.00,0.28,0.45,0.40,0.43,0.69,0.22,0.00,0.00,0.60,0.29,32,0.32,2,0
29,11,94,33,737,461,32,34,20,21,0,5,0,12,20,0,0,8,23,0.0263504611330697,-1.07744107744108,-1.18329466357308,-0.212539851222104,0.223214285714285,0.109890109890108,0.32,0.43,0.20,0.21,0.00,0.05,0.00,0.12,0.20,0.00,0.00,0.08,0.23,10,0.10,0,0
26,18,104,29,735,465,49,40,10,1,7,25,0,14,0,0,0,0,0,-0.368906455862978,1.27946127946128,1.1368909512761,-0.637619553666312,0.312500000000001,-0.329670329670332,0.49,0.50,0.10,0.01,0.07,0.25,0.00,0.14,0.00,0.00,0.00,0.00,0.00,13,0.13,0,0
36,22,98,57,739,445,57,62,26,69,69,69,69,69,69,0,0,49,67,0.948616600790514,2.62626262626263,-0.255220417633409,2.33793836344315,0.133928571428573,1.86813186813187,0.57,0.78,0.26,0.69,0.69,0.69,0.69,0.69,0.69,0.00,0.00,0.49,0.67,55,0.55,3,1
28,15,102,36,748,473,49,36,0,0,9,50,2,0,38,0,0,0,19,-0.105401844532279,0.26936026936027,0.672853828306266,0.106269925611052,-0.267857142857145,-1.20879120879121,0.49,0.45,0.00,0.00,0.09,0.50,0.02,0.00,0.38,0.00,0.00,0.00,0.19,14,0.14,0,0
17,12,103,43,745,471,17,26,29,0,43,0,0,46,6,0,0,11,52,-1.55467720685112,-0.74074074074074,0.904872389791185,0.850159404888417,-0.133928571428573,-0.989010989010988,0.17,0.33,0.29,0.00,0.43,0.00,0.00,0.46,0.06,0.00,0.00,0.11,0.52,6,0.06,0,0
33,17,97,45,722,452,25,49,33,52,31,62,21,36,53,0,0,25,40,0.553359683794466,0.942760942760943,-0.487238979118328,1.06269925611052,0.892857142857144,1.0989010989011,0.25,0.61,0.33,0.52,0.31,0.62,0.21,0.36,0.53,0.00,0.00,0.25,0.40,56,0.56,3,1
26,17,100,38,720,453,63,57,49,45,58,37,50,66,44,0,0,69,38,-0.368906455862978,0.942760942760943,0.208816705336428,0.318809776833156,0.982142857142856,0.989010989010988,0.63,0.71,0.49,0.45,0.58,0.37,0.50,0.66,0.44,0.00,0.00,0.69,0.38,80,0.80,4,1
22,16,97,39,708,452,53,56,69,42,38,53,34,47,38,0,0,45,38,-0.895915678524374,0.606060606060606,-0.487238979118328,0.425079702444208,1.51785714285714,1.0989010989011,0.53,0.70,0.69,0.42,0.38,0.53,0.34,0.47,0.38,0.00,0.00,0.45,0.38,47,0.47,2,1
38,14,97,37,740,476,26,33,26,0,20,5,39,38,10,0,0,14,38,1.21212121212121,-0.0673400673400671,-0.487238979118328,0.212539851222104,0.0892857142857124,-1.53846153846153,0.26,0.41,0.26,0.00,0.20,0.05,0.39,0.38,0.10,0.00,0.00,0.14,0.38,9,0.09,0,0
20,13,103,40,735,459,46,40,18,26,14,10,15,0,15,0,0,14,0,-1.15942028985507,-0.404040404040404,0.904872389791185,0.53134962805526,0.312500000000001,0.329670329670332,0.46,0.50,0.18,0.26,0.14,0.10,0.15,0.00,0.15,0.00,0.00,0.14,0.00,32,0.32,2,0
34,18,96,32,749,466,43,40,31,7,31,52,32,9,12,0,0,6,17,0.685111989459815,1.27946127946128,-0.719257540603247,-0.318809776833156,-0.312500000000001,-0.43956043956044,0.43,0.50,0.31,0.07,0.31,0.52,0.32,0.09,0.12,0.00,0.00,0.06,0.17,15,0.15,0,0
19,9,94,37,780,468,21,19,0,0,26,0,0,26,43,0,0,41,8,-1.29117259552042,-1.75084175084175,-1.18329466357308,0.212539851222104,-1.69642857142857,-0.659340659340655,0.21,0.24,0.00,0.00,0.26,0.00,0.00,0.26,0.43,0.00,0.00,0.41,0.08,7,0.07,0,0
34,10,100,39,741,458,32,36,11,35,36,9,14,0,40,0,0,27,0,0.685111989459815,-1.41414141414141,0.208816705336428,0.425079702444208,0.0446428571428562,0.43956043956044,0.32,0.45,0.11,0.35,0.36,0.09,0.14,0.00,0.40,0.00,0.00,0.27,0.00,10,0.10,0,0
23,13,98,31,729,458,58,40,6,11,15,0,0,19,0,0,0,0,15,-0.764163372859025,-0.404040404040404,-0.255220417633409,-0.425079702444208,0.580357142857142,0.43956043956044,0.58,0.50,0.06,0.11,0.15,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.15,17,0.17,1,0
35,15,105,40,707,459,39,52,49,22,21,19,36,37,36,0,0,53,68,0.816864295125165,0.26936026936027,1.36890951276102,0.53134962805526,1.5625,0.329670329670332,0.39,0.65,0.49,0.22,0.21,0.19,0.36,0.37,0.36,0.00,0.00,0.53,0.68,25,0.25,1,0
30,10,98,38,772,467,49,28,0,0,11,0,3,0,0,0,0,9,25,0.158102766798419,-1.41414141414141,-0.255220417633409,0.318809776833156,-1.33928571428571,-0.549450549450548,0.49,0.35,0.00,0.00,0.11,0.00,0.03,0.00,0.00,0.00,0.00,0.09,0.25,7,0.07,0,0
32,14,99,37,723,455,63,53,41,50,21,25,61,18,33,0,0,23,28,0.421607378129117,-0.0673400673400671,-0.0232018561484906,0.212539851222104,0.848214285714283,0.769230769230772,0.63,0.66,0.41,0.50,0.21,0.25,0.61,0.18,0.33,0.00,0.00,0.23,0.28,30,0.30,1,0
30,18,103,42,741,465,55,44,11,8,45,26,0,43,5,17,0,33,1,0.158102766798419,1.27946127946128,0.904872389791185,0.743889479277364,0.0446428571428562,-0.329670329670332,0.55,0.55,0.11,0.08,0.45,0.26,0.00,0.43,0.05,0.17,0.00,0.33,0.01,29,0.29,1,0
22,17,99,29,744,455,14,35,24,51,17,33,34,13,69,0,0,0,41,-0.895915678524374,0.942760942760943,-0.0232018561484906,-0.637619553666312,-0.0892857142857163,0.769230769230772,0.14,0.44,0.24,0.51,0.17,0.33,0.34,0.13,0.69,0.00,0.00,0.00,0.41,8,0.08,0,0
34,16,96,36,749,459,63,42,10,0,29,13,15,28,2,0,0,23,0,0.685111989459815,0.606060606060606,-0.719257540603247,0.106269925611052,-0.312500000000001,0.329670329670332,0.63,0.53,0.10,0.00,0.29,0.13,0.15,0.28,0.02,0.00,0.00,0.23,0.00,16,0.16,1,0
28,9,96,28,735,469,30,33,52,17,38,0,27,22,53,0,0,35,54,-0.105401844532279,-1.75084175084175,-0.719257540603247,-0.743889479277364,0.312500000000001,-0.769230769230772,0.30,0.41,0.52,0.17,0.38,0.00,0.27,0.22,0.53,0.00,0.00,0.35,0.54,15,0.15,0,0
24,14,95,21,753,464,37,28,5,9,8,25,4,0,0,0,0,17,0,-0.632411067193676,-0.0673400673400671,-0.951276102088166,-1.48777895855473,-0.49107142857143,-0.219780219780215,0.37,0.35,0.05,0.09,0.08,0.25,0.04,0.00,0.00,0.00,0.00,0.17,0.00,8,0.08,0,0
29,13,100,47,709,465,38,49,57,7,47,36,44,0,39,12,0,61,33,0.0263504611330697,-0.404040404040404,0.208816705336428,1.27523910733262,1.47321428571429,-0.329670329670332,0.38,0.61,0.57,0.07,0.47,0.36,0.44,0.00,0.39,0.12,0.00,0.61,0.33,45,0.45,2,1
26,15,101,38,778,479,36,29,2,0,39,32,53,37,58,0,63,0,0,-0.368906455862978,0.26936026936027,0.440835266821347,0.318809776833156,-1.60714285714286,-1.86813186813187,0.36,0.36,0.02,0.00,0.39,0.32,0.53,0.37,0.58,0.00,0.63,0.00,0.00,15,0.15,0,0
41,16,95,28,721,450,33,47,47,39,40,40,62,0,3,0,0,0,33,1.60737812911726,0.606060606060606,-0.951276102088166,-0.743889479277364,0.9375,1.31868131868132,0.33,0.59,0.47,0.39,0.40,0.40,0.62,0.00,0.03,0.00,0.00,0.00,0.33,38,0.38,2,0
29,15,97,34,708,470,45,46,56,8,0,33,35,49,45,0,0,10,17,0.0263504611330697,0.26936026936027,-0.487238979118328,-0.106269925611052,1.51785714285714,-0.87912087912088,0.45,0.58,0.56,0.08,0.00,0.33,0.35,0.49,0.45,0.00,0.00,0.10,0.17,36,0.36,2,0
26,15,96,23,740,458,53,39,21,24,0,0,4,30,5,0,0,19,8,-0.368906455862978,0.26936026936027,-0.719257540603247,-1.27523910733262,0.0892857142857124,0.43956043956044,0.53,0.49,0.21,0.24,0.00,0.00,0.04,0.30,0.05,0.00,0.00,0.19,0.08,16,0.16,1,0
34,14,98,39,708,448,54,58,58,68,44,30,36,3,22,0,0,41,0,0.685111989459815,-0.0673400673400671,-0.255220417633409,0.425079702444208,1.51785714285714,1.53846153846153,0.54,0.73,0.58,0.68,0.44,0.30,0.36,0.03,0.22,0.00,0.00,0.41,0.00,54,0.54,3,1
37,15,100,37,735,451,44,47,13,23,14,26,38,23,26,0,0,0,27,1.08036890645586,0.26936026936027,0.208816705336428,0.212539851222104,0.312500000000001,1.20879120879121,0.44,0.59,0.13,0.23,0.14,0.26,0.38,0.23,0.26,0.00,0.00,0.00,0.27,41,0.41,2,1
24,16,108,26,777,465,26,25,0,13,6,18,12,41,13,0,43,0,19,-0.632411067193676,0.606060606060606,2.06496519721578,-0.956429330499469,-1.5625,-0.329670329670332,0.26,0.31,0.00,0.13,0.06,0.18,0.12,0.41,0.13,0.00,0.43,0.00,0.19,11,0.11,0,0
26,9,111,22,767,456,49,30,2,45,8,27,11,8,2,0,34,0,32,-0.368906455862978,-1.75084175084175,2.76102088167054,-1.38150903294368,-1.11607142857143,0.659340659340665,0.49,0.38,0.02,0.45,0.08,0.27,0.11,0.08,0.02,0.00,0.34,0.00,0.32,14,0.14,0,0
30,19,101,44,709,467,45,49,25,1,0,45,0,23,56,0,0,0,8,0.158102766798419,1.61616161616162,0.440835266821347,0.956429330499469,1.47321428571429,-0.549450549450548,0.45,0.61,0.25,0.01,0.00,0.45,0.00,0.23,0.56,0.00,0.00,0.00,0.08,24,0.24,1,0
39,19,99,53,713,451,48,61,41,62,52,68,53,48,48,0,0,47,34,1.34387351778656,1.61616161616162,-0.0232018561484906,1.91285866099894,1.29464285714286,1.20879120879121,0.48,0.76,0.41,0.62,0.52,0.68,0.53,0.48,0.48,0.00,0.00,0.47,0.34,57,0.57,3,1
34,13,101,43,719,454,53,52,44,56,31,8,22,16,59,0,0,20,68,0.685111989459815,-0.404040404040404,0.440835266821347,0.850159404888417,1.02678571428571,0.87912087912088,0.53,0.65,0.44,0.56,0.31,0.08,0.22,0.16,0.59,0.00,0.00,0.20,0.68,39,0.39,2,0
31,15,107,45,775,457,19,33,4,22,42,26,1,34,55,0,0,39,26,0.289855072463768,0.26936026936027,1.83294663573086,1.06269925611052,-1.47321428571429,0.549450549450548,0.19,0.41,0.04,0.22,0.42,0.26,0.01,0.34,0.55,0.00,0.00,0.39,0.26,14,0.14,0,0
19,12,96,29,721,481,41,33,28,2,0,5,5,21,27,0,0,11,0,-1.29117259552042,-0.74074074074074,-0.719257540603247,-0.637619553666312,0.9375,-2.08791208791208,0.41,0.41,0.28,0.02,0.00,0.05,0.05,0.21,0.27,0.00,0.00,0.11,0.00,15,0.15,0,0
20,14,105,44,735,457,38,40,28,20,1,0,30,26,67,0,55,30,26,-1.15942028985507,-0.0673400673400671,1.36890951276102,0.956429330499469,0.312500000000001,0.549450549450548,0.38,0.50,0.28,0.20,0.01,0.00,0.30,0.26,0.67,0.00,0.55,0.30,0.26,35,0.35,2,0
