Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Blocking,Pass_Blocking,Blocking_Strength,Endurance,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_BlockingZ,Pass_BlockingZ,Blocking_StrengthZ,EnduranceZ,PeakCur,PeakCurZ,Ability,Draftable
44,34,90,0,778,513,19,51,50,36,43,18,1.63934426229508,1.7096018735363,0,NaN,0.895522388059699,1.18518518518519,0.19,0.64,0.50,0.36,0.43,0.18,44,0.44,2,1
39,30,94,0,790,535,12,35,1,30,42,30,1.12704918032787,0.772833723653396,0.632911392405063,NaN,0.447761194029848,-0.444444444444442,0.12,0.44,0.01,0.30,0.42,0.30,27,0.27,1,0
12,22,83,0,773,550,48,26,0,44,0,0,-1.63934426229508,-1.10070257611241,-1.10759493670886,NaN,1.0820895522388,-1.55555555555556,0.48,0.33,0.00,0.44,0.00,0.00,9,0.09,0,0
23,27,97,0,758,548,35,41,0,68,28,49,-0.512295081967213,0.070257611241218,1.10759493670886,NaN,1.64179104477612,-1.40740740740741,0.35,0.51,0.00,0.68,0.28,0.49,29,0.29,1,0
23,22,96,0,780,524,8,33,31,43,12,28,-0.512295081967213,-1.10070257611241,0.949367088607595,NaN,0.820895522388059,0.370370370370369,0.08,0.41,0.31,0.43,0.12,0.28,10,0.10,0,0
22,21,96,0,778,549,22,25,0,41,0,48,-0.614754098360656,-1.33489461358314,0.949367088607595,NaN,0.895522388059699,-1.48148148148148,0.22,0.31,0.00,0.41,0.00,0.48,7,0.07,0,0
13,25,98,0,809,550,26,24,0,9,21,48,-1.53688524590164,-0.398126463700234,1.26582278481013,NaN,-0.261194029850747,-1.55555555555556,0.26,0.30,0.00,0.09,0.21,0.48,11,0.11,0,0
45,22,85,0,793,501,46,47,45,7,0,1,1.74180327868852,-1.10070257611241,-0.791139240506329,NaN,0.335820895522388,2.07407407407408,0.46,0.59,0.45,0.07,0.00,0.01,16,0.16,1,0
23,21,81,0,813,550,1,9,0,8,0,0,-0.512295081967213,-1.33489461358314,-1.42405063291139,NaN,-0.410447761194034,-1.55555555555556,0.01,0.11,0.00,0.08,0.00,0.00,1,0.01,0,0
35,26,94,0,814,525,52,45,28,0,21,35,0.717213114754098,-0.163934426229508,0.632911392405063,NaN,-0.447761194029854,0.296296296296297,0.52,0.56,0.28,0.00,0.21,0.35,20,0.20,1,0
11,27,85,0,813,525,30,31,3,12,33,0,-1.74180327868852,0.070257611241218,-0.791139240506329,NaN,-0.410447761194034,0.296296296296297,0.30,0.39,0.03,0.12,0.33,0.00,34,0.34,2,0
31,23,90,0,813,546,12,23,0,33,7,60,0.307377049180328,-0.866510538641686,0,NaN,-0.410447761194034,-1.25925925925926,0.12,0.29,0.00,0.33,0.07,0.60,10,0.10,0,0
35,21,99,0,798,550,48,27,0,7,0,50,0.717213114754098,-1.33489461358314,1.42405063291139,NaN,0.14925373134328,-1.55555555555556,0.48,0.34,0.00,0.07,0.00,0.50,7,0.07,0,0
16,23,94,0,790,537,28,29,0,29,9,30,-1.22950819672131,-0.866510538641686,0.632911392405063,NaN,0.447761194029848,-0.592592592592593,0.28,0.36,0.00,0.29,0.09,0.30,12,0.12,0,0
46,22,90,0,816,533,42,31,13,15,0,9,1.84426229508197,-1.10070257611241,0,NaN,-0.522388059701495,-0.296296296296297,0.42,0.39,0.13,0.15,0.00,0.09,6,0.06,0,0
23,24,94,0,788,539,12,25,5,14,10,13,-0.512295081967213,-0.63231850117096,0.632911392405063,NaN,0.522388059701491,-0.740740740740738,0.12,0.31,0.05,0.14,0.10,0.13,7,0.07,0,0
20,25,95,0,817,550,16,21,0,10,11,23,-0.819672131147541,-0.398126463700234,0.791139240506329,NaN,-0.559701492537315,-1.55555555555556,0.16,0.26,0.00,0.10,0.11,0.23,9,0.09,0,0
40,21,82,0,850,538,48,23,11,0,0,0,1.22950819672131,-1.33489461358314,-1.26582278481013,NaN,-1.7910447761194,-0.666666666666666,0.48,0.29,0.11,0.00,0.00,0.00,3,0.03,0,0
33,31,83,0,787,522,47,49,39,30,40,1,0.512295081967213,1.00702576112412,-1.10759493670886,NaN,0.559701492537311,0.518518518518521,0.47,0.61,0.39,0.30,0.40,0.01,35,0.35,2,0
30,28,90,0,777,530,44,46,11,44,39,7,0.204918032786885,0.304449648711944,0,NaN,0.932835820895522,-0.0740740740740725,0.44,0.58,0.11,0.44,0.39,0.07,37,0.37,2,0
31,29,80,0,838,531,34,30,19,0,29,0,0.307377049180328,0.53864168618267,-1.58227848101266,NaN,-1.34328358208956,-0.148148148148145,0.34,0.38,0.19,0.00,0.29,0.00,13,0.13,0,0
42,30,85,0,780,506,48,55,46,31,35,0,1.4344262295082,0.772833723653396,-0.791139240506329,NaN,0.820895522388059,1.70370370370371,0.48,0.69,0.46,0.31,0.35,0.00,61,0.61,3,1
26,29,84,0,849,515,22,37,47,0,34,36,-0.204918032786885,0.53864168618267,-0.949367088607595,NaN,-1.75373134328358,1.03703703703703,0.22,0.46,0.47,0.00,0.34,0.36,15,0.15,0,0
15,25,87,0,790,541,47,30,5,15,9,4,-1.33196721311475,-0.398126463700234,-0.474683544303797,NaN,0.447761194029848,-0.88888888888889,0.47,0.38,0.05,0.15,0.09,0.04,12,0.12,0,0
46,30,85,0,844,517,31,39,47,1,36,1,1.84426229508197,0.772833723653396,-0.791139240506329,NaN,-1.56716417910448,0.88888888888889,0.31,0.49,0.47,0.01,0.36,0.01,16,0.16,1,0
18,26,78,0,802,527,36,37,29,18,18,0,-1.02459016393443,-0.163934426229508,-1.89873417721519,NaN,0,0.148148148148152,0.36,0.46,0.29,0.18,0.18,0.00,13,0.13,0,0
32,27,89,0,810,527,33,44,31,41,23,36,0.409836065573771,0.070257611241218,-0.158227848101266,NaN,-0.298507462686567,0.148148148148152,0.33,0.55,0.31,0.41,0.23,0.36,28,0.28,1,0
35,21,93,0,800,523,26,33,28,18,0,11,0.717213114754098,-1.33489461358314,0.474683544303797,NaN,0.0746268656716402,0.444444444444442,0.26,0.41,0.28,0.18,0.00,0.11,7,0.07,0,0
29,31,91,0,784,550,41,35,0,31,39,33,0.102459016393443,1.00702576112412,0.158227848101266,NaN,0.671641791044775,-1.55555555555556,0.41,0.44,0.00,0.31,0.39,0.33,30,0.30,1,0
37,22,99,0,790,509,19,44,64,26,0,57,0.922131147540984,-1.10070257611241,1.42405063291139,NaN,0.447761194029848,1.48148148148148,0.19,0.55,0.64,0.26,0.00,0.57,32,0.32,2,0
16,25,100,0,770,528,47,47,9,47,11,61,-1.22950819672131,-0.398126463700234,1.58227848101266,NaN,1.19402985074627,0.0740740740740725,0.47,0.59,0.09,0.47,0.11,0.61,40,0.40,2,1
38,24,81,0,825,550,40,22,0,0,20,0,1.02459016393443,-0.63231850117096,-1.42405063291139,NaN,-0.858208955223882,-1.55555555555556,0.40,0.28,0.00,0.00,0.20,0.00,6,0.06,0,0
16,24,92,0,780,527,25,38,29,42,10,34,-1.22950819672131,-0.63231850117096,0.316455696202532,NaN,0.820895522388059,0.148148148148152,0.25,0.48,0.29,0.42,0.10,0.34,16,0.16,1,0
21,22,100,0,790,546,29,26,0,21,0,33,-0.717213114754098,-1.10070257611241,1.58227848101266,NaN,0.447761194029848,-1.25925925925926,0.29,0.33,0.00,0.21,0.00,0.33,6,0.06,0,0
25,33,87,0,787,522,27,48,40,40,54,25,-0.307377049180328,1.47540983606557,-0.474683544303797,NaN,0.559701492537311,0.518518518518521,0.27,0.60,0.40,0.40,0.54,0.25,38,0.38,2,0
32,30,83,0,780,521,18,41,26,28,28,0,0.409836065573771,0.772833723653396,-1.10759493670886,NaN,0.820895522388059,0.592592592592593,0.18,0.51,0.26,0.28,0.28,0.00,16,0.16,1,0
11,24,88,0,789,532,52,37,14,21,10,15,-1.74180327868852,-0.63231850117096,-0.316455696202532,NaN,0.485074626865671,-0.222222222222224,0.52,0.46,0.14,0.21,0.10,0.15,17,0.17,1,0
26,35,95,0,770,511,26,59,50,58,56,43,-0.204918032786885,1.94379391100703,0.791139240506329,NaN,1.19402985074627,1.33333333333333,0.26,0.74,0.50,0.58,0.56,0.43,53,0.53,3,1
20,22,83,0,832,527,40,28,28,0,0,0,-0.819672131147541,-1.10070257611241,-1.10759493670886,NaN,-1.11940298507463,0.148148148148152,0.40,0.35,0.28,0.00,0.00,0.00,4,0.04,0,0
27,27,93,0,850,527,31,35,25,0,55,32,-0.102459016393443,0.070257611241218,0.474683544303797,NaN,-1.7910447761194,0.148148148148152,0.31,0.44,0.25,0.00,0.55,0.32,31,0.31,2,0
39,34,99,0,766,495,44,68,68,31,37,40,1.12704918032787,1.7096018735363,1.42405063291139,NaN,1.34328358208955,2.51851851851852,0.44,0.85,0.68,0.31,0.37,0.40,64,0.64,3,1
29,27,94,0,787,517,33,46,31,19,12,34,0.102459016393443,0.070257611241218,0.632911392405063,NaN,0.559701492537311,0.88888888888889,0.33,0.58,0.31,0.19,0.12,0.34,37,0.37,2,0
11,27,78,0,790,541,29,29,6,31,44,0,-1.74180327868852,0.070257611241218,-1.89873417721519,NaN,0.447761194029848,-0.88888888888889,0.29,0.36,0.06,0.31,0.44,0.00,16,0.16,1,0
45,34,79,0,758,501,39,61,43,57,33,0,1.74180327868852,1.7096018735363,-1.74050632911392,NaN,1.64179104477612,2.07407407407408,0.39,0.76,0.43,0.57,0.33,0.00,52,0.52,3,1
26,24,81,0,790,548,35,25,8,28,20,0,-0.204918032786885,-0.63231850117096,-1.42405063291139,NaN,0.447761194029848,-1.40740740740741,0.35,0.31,0.08,0.28,0.20,0.00,11,0.11,0,0
24,31,84,0,789,547,30,30,0,29,42,0,-0.409836065573771,1.00702576112412,-0.949367088607595,NaN,0.485074626865671,-1.33333333333333,0.30,0.38,0.00,0.29,0.42,0.00,15,0.15,0,0
46,22,92,0,806,550,26,23,0,17,0,25,1.84426229508197,-1.10070257611241,0.316455696202532,NaN,-0.149253731343287,-1.55555555555556,0.26,0.29,0.00,0.17,0.00,0.25,4,0.04,0,0
31,27,79,0,794,512,32,45,55,16,26,0,0.307377049180328,0.070257611241218,-1.74050632911392,NaN,0.298507462686564,1.25925925925926,0.32,0.56,0.55,0.16,0.26,0.00,34,0.34,2,0
35,28,80,0,817,522,11,32,32,9,20,0,0.717213114754098,0.304449648711944,-1.58227848101266,NaN,-0.559701492537315,0.518518518518521,0.11,0.40,0.32,0.09,0.20,0.00,10,0.10,0,0
32,31,98,0,797,527,25,39,7,0,15,13,0.409836065573771,1.00702576112412,1.26582278481013,NaN,0.186567164179104,0.148148148148152,0.25,0.49,0.07,0.00,0.15,0.13,12,0.12,0,0
19,29,92,0,789,550,10,25,0,7,38,44,-0.922131147540984,0.53864168618267,0.316455696202532,NaN,0.485074626865671,-1.55555555555556,0.10,0.31,0.00,0.07,0.38,0.44,16,0.16,1,0
40,30,85,0,832,537,16,25,0,0,12,0,1.22950819672131,0.772833723653396,-0.791139240506329,NaN,-1.11940298507463,-0.592592592592593,0.16,0.31,0.00,0.00,0.12,0.00,6,0.06,0,0
38,21,88,0,808,544,45,25,0,9,0,2,1.02459016393443,-1.33489461358314,-0.316455696202532,NaN,-0.223880597014927,-1.11111111111111,0.45,0.31,0.00,0.09,0.00,0.02,5,0.05,0,0
12,22,87,0,779,520,40,40,38,35,0,5,-1.63934426229508,-1.10070257611241,-0.474683544303797,NaN,0.858208955223879,0.666666666666666,0.40,0.50,0.38,0.35,0.00,0.05,12,0.12,0,0
34,27,88,0,843,540,5,22,12,1,30,25,0.614754098360656,0.070257611241218,-0.316455696202532,NaN,-1.52985074626866,-0.814814814814817,0.05,0.28,0.12,0.01,0.30,0.25,12,0.12,0,0
31,21,86,0,825,538,9,15,12,9,0,11,0.307377049180328,-1.33489461358314,-0.632911392405063,NaN,-0.858208955223882,-0.666666666666666,0.09,0.19,0.12,0.09,0.00,0.11,2,0.02,0,0
23,27,83,0,789,535,46,39,10,29,31,0,-0.512295081967213,0.070257611241218,-1.10759493670886,NaN,0.485074626865671,-0.444444444444442,0.46,0.49,0.10,0.29,0.31,0.00,16,0.16,1,0
23,28,102,0,822,498,40,50,62,5,26,43,-0.512295081967213,0.304449648711944,1.89873417721519,NaN,-0.746268656716422,2.29629629629629,0.40,0.63,0.62,0.05,0.26,0.43,61,0.61,3,1
14,29,83,0,796,537,20,32,16,38,38,0,-1.4344262295082,0.53864168618267,-1.10759493670886,NaN,0.223880597014924,-0.592592592592593,0.20,0.40,0.16,0.38,0.38,0.00,16,0.16,1,0
27,22,92,0,815,515,41,39,38,11,0,37,-0.102459016393443,-1.10070257611241,0.316455696202532,NaN,-0.485074626865675,1.03703703703703,0.41,0.49,0.38,0.11,0.00,0.37,10,0.10,0,0
37,23,89,0,762,510,35,48,25,59,0,9,0.922131147540984,-0.866510538641686,-0.158227848101266,NaN,1.49253731343283,1.40740740740741,0.35,0.60,0.25,0.59,0.00,0.09,22,0.22,1,0
41,22,84,0,822,549,39,20,0,1,0,0,1.33196721311475,-1.10070257611241,-0.949367088607595,NaN,-0.746268656716422,-1.48148148148148,0.39,0.25,0.00,0.01,0.00,0.00,1,0.01,0,0
18,27,101,0,790,550,35,34,0,37,41,68,-1.02459016393443,0.070257611241218,1.74050632911392,NaN,0.447761194029848,-1.55555555555556,0.35,0.43,0.00,0.37,0.41,0.68,23,0.23,1,0
23,21,96,0,823,527,29,27,13,0,0,34,-0.512295081967213,-1.33489461358314,0.949367088607595,NaN,-0.783582089552242,0.148148148148152,0.29,0.34,0.13,0.00,0.00,0.34,11,0.11,0,0
19,23,93,0,790,515,23,41,41,31,4,46,-0.922131147540984,-0.866510538641686,0.474683544303797,NaN,0.447761194029848,1.03703703703703,0.23,0.51,0.41,0.31,0.04,0.46,34,0.34,2,0
44,25,91,0,847,544,19,20,0,0,2,14,1.63934426229508,-0.398126463700234,0.158227848101266,NaN,-1.67910447761194,-1.11111111111111,0.19,0.25,0.00,0.00,0.02,0.14,5,0.05,0,0
16,27,96,0,789,527,28,40,15,22,23,21,-1.22950819672131,0.070257611241218,0.949367088607595,NaN,0.485074626865671,0.148148148148152,0.28,0.50,0.15,0.22,0.23,0.21,19,0.19,1,0
22,31,93,0,770,516,41,56,42,61,28,46,-0.614754098360656,1.00702576112412,0.474683544303797,NaN,1.19402985074627,0.962962962962962,0.41,0.70,0.42,0.61,0.28,0.46,39,0.39,2,0
35,23,91,0,790,530,37,35,19,21,14,4,0.717213114754098,-0.866510538641686,0.158227848101266,NaN,0.447761194029848,-0.0740740740740725,0.37,0.44,0.19,0.21,0.14,0.04,12,0.12,0,0
23,27,94,0,840,521,28,33,15,0,26,26,-0.512295081967213,0.070257611241218,0.632911392405063,NaN,-1.4179104477612,0.592592592592593,0.28,0.41,0.15,0.00,0.26,0.26,12,0.12,0,0
22,22,90,0,823,527,14,24,13,0,0,29,-0.614754098360656,-1.10070257611241,0,NaN,-0.783582089552242,0.148148148148152,0.14,0.30,0.13,0.00,0.00,0.29,4,0.04,0,0
39,28,91,0,790,521,16,42,33,25,32,19,1.12704918032787,0.304449648711944,0.158227848101266,NaN,0.447761194029848,0.592592592592593,0.16,0.53,0.33,0.25,0.32,0.19,55,0.55,3,1
33,21,88,0,788,521,40,37,20,23,0,2,0.512295081967213,-1.33489461358314,-0.316455696202532,NaN,0.522388059701491,0.592592592592593,0.40,0.46,0.20,0.23,0.00,0.02,11,0.11,0,0
32,22,86,0,850,527,29,25,26,0,8,0,0.409836065573771,-1.10070257611241,-0.632911392405063,NaN,-1.7910447761194,0.148148148148152,0.29,0.31,0.26,0.00,0.08,0.00,8,0.08,0,0
13,32,93,0,782,523,38,50,43,48,41,26,-1.53688524590164,1.24121779859485,0.474683544303797,NaN,0.746268656716415,0.444444444444442,0.38,0.63,0.43,0.48,0.41,0.26,52,0.52,3,1
31,21,103,0,790,527,44,42,27,15,0,63,0.307377049180328,-1.33489461358314,2.05696202531646,NaN,0.447761194029848,0.148148148148152,0.44,0.53,0.27,0.15,0.00,0.63,15,0.15,0,0
41,27,101,0,824,514,37,46,38,7,9,49,1.33196721311475,0.070257611241218,1.74050632911392,NaN,-0.820895522388062,1.11111111111111,0.37,0.58,0.38,0.07,0.09,0.49,18,0.18,1,0
33,28,94,0,850,527,38,34,11,0,21,21,0.512295081967213,0.304449648711944,0.632911392405063,NaN,-1.7910447761194,0.148148148148152,0.38,0.43,0.11,0.00,0.21,0.21,16,0.16,1,0
30,27,95,0,850,538,27,27,11,0,15,51,0.204918032786885,0.070257611241218,0.791139240506329,NaN,-1.7910447761194,-0.666666666666666,0.27,0.34,0.11,0.00,0.15,0.51,13,0.13,0,0
35,21,91,0,782,517,11,33,32,40,0,14,0.717213114754098,-1.33489461358314,0.158227848101266,NaN,0.746268656716415,0.88888888888889,0.11,0.41,0.32,0.40,0.00,0.14,6,0.06,0,0
23,27,87,0,790,526,41,41,13,26,24,3,-0.512295081967213,0.070257611241218,-0.474683544303797,NaN,0.447761194029848,0.222222222222224,0.41,0.51,0.13,0.26,0.24,0.03,16,0.16,1,0
42,25,85,0,774,524,29,42,26,39,11,0,1.4344262295082,-0.398126463700234,-0.791139240506329,NaN,1.04477611940298,0.370370370370369,0.29,0.53,0.26,0.39,0.11,0.00,15,0.15,0,0
35,29,102,0,783,523,19,43,22,23,39,46,0.717213114754098,0.53864168618267,1.89873417721519,NaN,0.708955223880595,0.444444444444442,0.19,0.54,0.22,0.23,0.39,0.46,32,0.32,2,0
35,27,83,0,808,534,37,32,5,10,23,3,0.717213114754098,0.070257611241218,-1.10759493670886,NaN,-0.223880597014927,-0.370370370370369,0.37,0.40,0.05,0.10,0.23,0.03,14,0.14,0,0
22,32,87,0,792,521,15,39,23,17,35,0,-0.614754098360656,1.24121779859485,-0.474683544303797,NaN,0.373134328358208,0.592592592592593,0.15,0.49,0.23,0.17,0.35,0.00,13,0.13,0,0
17,32,94,0,808,540,20,33,6,33,46,38,-1.12704918032787,1.24121779859485,0.632911392405063,NaN,-0.223880597014927,-0.814814814814817,0.20,0.41,0.06,0.33,0.46,0.38,16,0.16,1,0
30,26,93,0,774,540,11,33,13,37,21,32,0.204918032786885,-0.163934426229508,0.474683544303797,NaN,1.04477611940298,-0.814814814814817,0.11,0.41,0.13,0.37,0.21,0.32,11,0.11,0,0
27,27,83,0,790,543,27,27,0,8,24,0,-0.102459016393443,0.070257611241218,-1.10759493670886,NaN,0.447761194029848,-1.03703703703703,0.27,0.34,0.00,0.08,0.24,0.00,10,0.10,0,0
40,26,100,0,786,515,15,43,28,18,19,36,1.22950819672131,-0.163934426229508,1.58227848101266,NaN,0.597014925373132,1.03703703703703,0.15,0.54,0.28,0.18,0.19,0.36,20,0.20,1,0
33,33,97,0,767,527,28,50,24,47,39,30,0.512295081967213,1.47540983606557,1.10759493670886,NaN,1.30597014925373,0.148148148148152,0.28,0.63,0.24,0.47,0.39,0.30,35,0.35,2,0
24,24,82,0,790,527,21,34,39,37,10,0,-0.409836065573771,-0.63231850117096,-1.26582278481013,NaN,0.447761194029848,0.148148148148152,0.21,0.43,0.39,0.37,0.10,0.00,9,0.09,0,0
15,21,82,0,786,542,24,22,5,35,0,0,-1.33196721311475,-1.33489461358314,-1.26582278481013,NaN,0.597014925373132,-0.962962962962962,0.24,0.28,0.05,0.35,0.00,0.00,4,0.04,0,0
35,23,89,0,790,550,38,28,0,47,17,28,0.717213114754098,-0.866510538641686,-0.158227848101266,NaN,0.447761194029848,-1.55555555555556,0.38,0.35,0.00,0.47,0.17,0.28,15,0.15,0,0
47,27,92,0,768,527,19,45,24,52,32,28,1.94672131147541,0.070257611241218,0.316455696202532,NaN,1.26865671641791,0.148148148148152,0.19,0.56,0.24,0.52,0.32,0.28,21,0.21,1,0
17,32,86,0,835,512,13,38,58,0,35,15,-1.12704918032787,1.24121779859485,-0.632911392405063,NaN,-1.23134328358209,1.25925925925926,0.13,0.48,0.58,0.00,0.35,0.15,44,0.44,2,1
14,23,91,0,782,518,21,41,52,35,2,24,-1.4344262295082,-0.866510538641686,0.158227848101266,NaN,0.746268656716415,0.814814814814817,0.21,0.51,0.52,0.35,0.02,0.24,41,0.41,2,1
30,22,81,0,765,524,47,43,23,50,0,0,0.204918032786885,-1.10070257611241,-1.42405063291139,NaN,1.38059701492537,0.370370370370369,0.47,0.54,0.23,0.50,0.00,0.00,29,0.29,1,0
32,29,78,0,788,536,33,35,7,31,49,0,0.409836065573771,0.53864168618267,-1.89873417721519,NaN,0.522388059701491,-0.518518518518521,0.33,0.44,0.07,0.31,0.49,0.00,18,0.18,1,0
36,24,84,0,814,536,25,25,0,0,11,0,0.819672131147541,-0.63231850117096,-0.949367088607595,NaN,-0.447761194029854,-0.518518518518521,0.25,0.31,0.00,0.00,0.11,0.00,6,0.06,0,0
11,27,79,0,834,527,3,25,29,14,18,0,-1.74180327868852,0.070257611241218,-1.74050632911392,NaN,-1.19402985074627,0.148148148148152,0.03,0.31,0.29,0.14,0.18,0.00,7,0.07,0,0
26,30,78,0,790,513,37,46,37,36,37,0,-0.204918032786885,0.772833723653396,-1.89873417721519,NaN,0.447761194029848,1.18518518518519,0.37,0.58,0.37,0.36,0.37,0.00,65,0.65,3,1
23,25,95,0,805,513,8,37,35,22,7,39,-0.512295081967213,-0.398126463700234,0.791139240506329,NaN,-0.111940298507467,1.18518518518519,0.08,0.46,0.35,0.22,0.07,0.39,8,0.08,0,0
25,27,88,0,849,535,11,24,17,0,44,9,-0.307377049180328,0.070257611241218,-0.316455696202532,NaN,-1.75373134328358,-0.444444444444442,0.11,0.30,0.17,0.00,0.44,0.09,13,0.13,0,0
27,21,89,0,809,527,15,28,22,32,0,39,-0.102459016393443,-1.33489461358314,-0.158227848101266,NaN,-0.261194029850747,0.148148148148152,0.15,0.35,0.22,0.32,0.00,0.39,7,0.07,0,0
23,25,93,0,780,545,21,29,5,44,12,36,-0.512295081967213,-0.398126463700234,0.474683544303797,NaN,0.820895522388059,-1.18518518518519,0.21,0.36,0.05,0.44,0.12,0.36,11,0.11,0,0
39,30,88,0,814,520,39,43,23,10,37,16,1.12704918032787,0.772833723653396,-0.316455696202532,NaN,-0.447761194029854,0.666666666666666,0.39,0.54,0.23,0.10,0.37,0.16,32,0.32,2,0
17,33,83,0,838,527,43,40,38,10,30,0,-1.12704918032787,1.47540983606557,-1.10759493670886,NaN,-1.34328358208956,0.148148148148152,0.43,0.50,0.38,0.10,0.30,0.00,16,0.16,1,0
39,32,88,0,778,533,12,37,3,43,30,9,1.12704918032787,1.24121779859485,-0.316455696202532,NaN,0.895522388059699,-0.296296296296297,0.12,0.46,0.03,0.43,0.30,0.09,10,0.10,0,0
34,31,100,0,850,527,46,42,18,0,40,29,0.614754098360656,1.00702576112412,1.58227848101266,NaN,-1.7910447761194,0.148148148148152,0.46,0.53,0.18,0.00,0.40,0.29,31,0.31,2,0
30,21,87,0,850,535,28,21,16,0,0,16,0.204918032786885,-1.33489461358314,-0.474683544303797,NaN,-1.7910447761194,-0.444444444444442,0.28,0.26,0.16,0.00,0.00,0.16,4,0.04,0,0
19,26,90,0,814,531,25,31,19,13,12,4,-0.922131147540984,-0.163934426229508,0,NaN,-0.447761194029854,-0.148148148148145,0.25,0.39,0.19,0.13,0.12,0.04,6,0.06,0,0
29,26,101,0,848,543,39,28,0,0,25,56,0.102459016393443,-0.163934426229508,1.74050632911392,NaN,-1.71641791044776,-1.03703703703703,0.39,0.35,0.00,0.00,0.25,0.56,12,0.12,0,0
23,28,79,0,849,526,41,31,13,0,29,0,-0.512295081967213,0.304449648711944,-1.74050632911392,NaN,-1.75373134328358,0.222222222222224,0.41,0.39,0.13,0.00,0.29,0.00,15,0.15,0,0
23,25,96,0,850,550,20,20,0,0,23,57,-0.512295081967213,-0.398126463700234,0.949367088607595,NaN,-1.7910447761194,-1.55555555555556,0.20,0.25,0.00,0.00,0.23,0.57,12,0.12,0,0
20,21,86,0,850,527,20,20,15,0,0,3,-0.819672131147541,-1.33489461358314,-0.632911392405063,NaN,-1.7910447761194,0.148148148148152,0.20,0.25,0.15,0.00,0.00,0.03,5,0.05,0,0
19,24,89,0,790,529,41,39,20,35,13,44,-0.922131147540984,-0.63231850117096,-0.158227848101266,NaN,0.447761194029848,0,0.41,0.49,0.20,0.35,0.13,0.44,13,0.13,0,0
43,26,84,0,745,521,17,44,18,55,2,0,1.53688524590164,-0.163934426229508,-0.949367088607595,NaN,2.12686567164179,0.592592592592593,0.17,0.55,0.18,0.55,0.02,0.00,21,0.21,1,0
20,35,97,0,771,520,12,48,20,28,38,34,-0.819672131147541,1.94379391100703,1.10759493670886,NaN,1.15671641791045,0.666666666666666,0.12,0.60,0.20,0.28,0.38,0.34,34,0.34,2,0
33,26,87,0,847,542,33,24,6,0,8,13,0.512295081967213,-0.163934426229508,-0.474683544303797,NaN,-1.67910447761194,-0.962962962962962,0.33,0.30,0.06,0.00,0.08,0.13,9,0.09,0,0
30,25,82,0,788,537,26,28,4,17,9,0,0.204918032786885,-0.398126463700234,-1.26582278481013,NaN,0.522388059701491,-0.592592592592593,0.26,0.35,0.04,0.17,0.09,0.00,8,0.08,0,0
34,24,93,0,797,550,19,23,0,8,10,40,0.614754098360656,-0.63231850117096,0.474683544303797,NaN,0.186567164179104,-1.55555555555556,0.19,0.29,0.00,0.08,0.10,0.40,9,0.09,0,0
13,21,88,0,850,527,38,26,39,0,0,10,-1.53688524590164,-1.33489461358314,-0.316455696202532,NaN,-1.7910447761194,0.148148148148152,0.38,0.33,0.39,0.00,0.00,0.10,9,0.09,0,0
46,37,82,0,774,486,30,63,68,51,59,12,1.84426229508197,2.41217798594848,-1.26582278481013,NaN,1.04477611940298,3.18518518518518,0.30,0.79,0.68,0.51,0.59,0.12,70,0.70,4,1
23,30,102,0,780,531,21,42,6,25,27,58,-0.512295081967213,0.772833723653396,1.89873417721519,NaN,0.820895522388059,-0.148148148148145,0.21,0.53,0.06,0.25,0.27,0.58,22,0.22,1,0
31,24,82,0,834,528,10,23,18,2,3,0,0.307377049180328,-0.63231850117096,-1.26582278481013,NaN,-1.19402985074627,0.0740740740740725,0.10,0.29,0.18,0.02,0.03,0.00,4,0.04,0,0
33,23,82,0,790,550,40,25,0,24,9,4,0.512295081967213,-0.866510538641686,-1.26582278481013,NaN,0.447761194029848,-1.55555555555556,0.40,0.31,0.00,0.24,0.09,0.04,9,0.09,0,0
20,26,89,0,850,527,43,31,17,0,15,16,-0.819672131147541,-0.163934426229508,-0.158227848101266,NaN,-1.7910447761194,0.148148148148152,0.43,0.39,0.17,0.00,0.15,0.16,15,0.15,0,0
19,35,95,0,850,549,25,26,0,0,59,50,-0.922131147540984,1.94379391100703,0.791139240506329,NaN,-1.7910447761194,-1.48148148148148,0.25,0.33,0.00,0.00,0.59,0.50,19,0.19,1,0
19,22,92,0,844,550,39,17,0,0,2,22,-0.922131147540984,-1.10070257611241,0.316455696202532,NaN,-1.56716417910448,-1.55555555555556,0.39,0.21,0.00,0.00,0.02,0.22,4,0.04,0,0
29,24,90,0,790,550,14,21,0,20,17,13,0.102459016393443,-0.63231850117096,0,NaN,0.447761194029848,-1.55555555555556,0.14,0.26,0.00,0.20,0.17,0.13,8,0.08,0,0
20,34,107,0,790,502,19,57,68,11,59,68,-0.819672131147541,1.7096018735363,2.68987341772152,NaN,0.447761194029848,2,0.19,0.71,0.68,0.11,0.59,0.68,74,0.74,4,1
28,22,84,0,788,538,42,28,1,28,0,0,0,-1.10070257611241,-0.949367088607595,NaN,0.522388059701491,-0.666666666666666,0.42,0.35,0.01,0.28,0.00,0.00,10,0.10,0,0
