Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Blocking,Pass_Blocking,Blocking_Strength,Endurance,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_BlockingZ,Pass_BlockingZ,Blocking_StrengthZ,EnduranceZ,PeakCur,PeakCurZ,Ability,Draftable
44,32,85,0,817,557,13,21,0,5,30,0,1.630859375,1.02564102564103,-1.0960960960961,NaN,-0.970149253731342,-1.50602409638554,0.13,0.26,0.00,0.05,0.30,0.00,9,0.09,0,0
34,30,82,0,823,534,48,35,36,0,32,0,0.654296875,0.631163708086785,-1.54654654654655,NaN,-1.19402985074627,-0.120481927710841,0.48,0.44,0.36,0.00,0.32,0.00,11,0.11,0,0
15,29,96,0,809,533,27,31,3,10,24,27,-1.201171875,0.433925049309665,0.555555555555556,NaN,-0.671641791044775,-0.0602409638554204,0.27,0.39,0.03,0.10,0.24,0.27,12,0.12,0,0
44,28,96,0,789,494,18,47,44,0,13,14,1.630859375,0.236686390532544,0.555555555555556,NaN,0.0746268656716435,2.28915662650602,0.18,0.59,0.44,0.00,0.13,0.14,23,0.23,1,0
42,21,96,0,786,534,25,32,9,21,0,32,1.435546875,-1.1439842209073,0.555555555555556,NaN,0.186567164179104,-0.120481927710841,0.25,0.40,0.09,0.21,0.00,0.32,9,0.09,0,0
47,32,95,0,819,518,45,46,32,4,42,35,1.923828125,1.02564102564103,0.405405405405406,NaN,-1.04477611940298,0.843373493975907,0.45,0.58,0.32,0.04,0.42,0.35,43,0.43,2,1
24,22,84,0,809,559,27,19,0,14,7,23,-0.322265625,-0.946745562130178,-1.24624624624625,NaN,-0.671641791044775,-1.62650602409638,0.27,0.24,0.00,0.14,0.07,0.23,8,0.08,0,0
22,27,94,0,815,518,35,39,38,5,13,40,-0.517578125,0.0394477317554239,0.255255255255256,NaN,-0.895522388059702,0.843373493975907,0.35,0.49,0.38,0.05,0.13,0.40,14,0.14,0,0
39,25,97,0,763,527,6,41,17,54,11,35,1.142578125,-0.355029585798817,0.705705705705706,NaN,1.04477611940299,0.301204819277113,0.06,0.51,0.17,0.54,0.11,0.35,11,0.11,0,0
42,24,93,0,766,554,18,30,0,38,8,9,1.435546875,-0.552268244575937,0.105105105105106,NaN,0.932835820895522,-1.32530120481928,0.18,0.38,0.00,0.38,0.08,0.09,7,0.07,0,0
9,28,85,0,774,557,18,25,6,30,33,0,-1.787109375,0.236686390532544,-1.0960960960961,NaN,0.634328358208955,-1.50602409638554,0.18,0.31,0.06,0.30,0.33,0.00,11,0.11,0,0
18,29,98,0,768,538,45,43,5,36,30,22,-0.908203125,0.433925049309665,0.855855855855856,NaN,0.858208955223882,-0.361445783132528,0.45,0.54,0.05,0.36,0.30,0.22,28,0.28,1,0
19,30,97,0,767,550,30,39,5,42,38,50,-0.810546875,0.631163708086785,0.705705705705706,NaN,0.895522388059702,-1.08433734939759,0.30,0.49,0.05,0.42,0.38,0.50,35,0.35,2,0
22,31,82,0,760,560,45,37,0,46,34,0,-0.517578125,0.828402366863905,-1.54654654654655,NaN,1.15671641791045,-1.6867469879518,0.45,0.46,0.00,0.46,0.34,0.00,19,0.19,1,0
30,30,97,0,768,535,40,42,2,24,29,22,0.263671875,0.631163708086785,0.705705705705706,NaN,0.858208955223882,-0.180722891566261,0.40,0.53,0.02,0.24,0.29,0.22,35,0.35,2,0
24,21,98,0,774,515,39,47,49,34,1,29,-0.322265625,-1.1439842209073,0.855855855855856,NaN,0.634328358208955,1.02409638554217,0.39,0.59,0.49,0.34,0.01,0.29,49,0.49,2,1
26,27,91,0,840,518,18,31,48,0,21,29,-0.126953125,0.0394477317554239,-0.195195195195195,NaN,-1.82835820895522,0.843373493975907,0.18,0.39,0.48,0.00,0.21,0.29,11,0.11,0,0
18,38,102,0,757,501,42,64,50,34,47,30,-0.908203125,2.20907297830375,1.45645645645646,NaN,1.26865671641791,1.86746987951808,0.42,0.80,0.50,0.34,0.47,0.30,51,0.51,3,1
44,28,96,0,780,527,44,42,5,18,16,0,1.630859375,0.236686390532544,0.555555555555556,NaN,0.410447761194031,0.301204819277113,0.44,0.53,0.05,0.18,0.16,0.00,13,0.13,0,0
28,27,89,0,813,542,34,29,12,15,11,7,0.0683593749999999,0.0394477317554239,-0.495495495495495,NaN,-0.820895522388062,-0.602409638554215,0.34,0.36,0.12,0.15,0.11,0.07,11,0.11,0,0
9,32,87,0,836,542,31,23,3,0,38,9,-1.787109375,1.02564102564103,-0.795795795795795,NaN,-1.67910447761194,-0.602409638554215,0.31,0.29,0.03,0.00,0.38,0.09,12,0.12,0,0
30,21,94,0,783,504,35,42,37,0,0,0,0.263671875,-1.1439842209073,0.255255255255256,NaN,0.298507462686567,1.68674698795181,0.35,0.53,0.37,0.00,0.00,0.00,9,0.09,0,0
29,32,85,0,804,548,20,26,0,8,43,2,0.166015625,1.02564102564103,-1.0960960960961,NaN,-0.485074626865668,-0.963855421686748,0.20,0.33,0.00,0.08,0.43,0.02,13,0.13,0,0
35,26,106,0,780,521,29,44,38,14,6,64,0.751953125,-0.157790927021696,2.05705705705706,NaN,0.410447761194031,0.66265060240964,0.29,0.55,0.38,0.14,0.06,0.64,39,0.39,2,0
37,21,97,0,769,556,35,32,0,30,0,41,0.947265625,-1.1439842209073,0.705705705705706,NaN,0.820895522388059,-1.44578313253012,0.35,0.40,0.00,0.30,0.00,0.41,10,0.10,0,0
38,20,93,0,762,557,13,29,0,58,0,23,1.044921875,-1.34122287968442,0.105105105105106,NaN,1.08208955223881,-1.50602409638554,0.13,0.36,0.00,0.58,0.00,0.23,5,0.05,0,0
28,21,98,0,840,553,18,16,8,0,4,40,0.0683593749999999,-1.1439842209073,0.855855855855856,NaN,-1.82835820895522,-1.26506024096386,0.18,0.20,0.08,0.00,0.04,0.40,9,0.09,0,0
32,19,85,0,774,527,31,31,10,21,0,5,0.458984375,-1.53846153846154,-1.0960960960961,NaN,0.634328358208955,0.301204819277113,0.31,0.39,0.10,0.21,0.00,0.05,8,0.08,0,0
11,29,100,0,770,527,27,43,26,36,20,50,-1.591796875,0.433925049309665,1.15615615615616,NaN,0.783582089552239,0.301204819277113,0.27,0.54,0.26,0.36,0.20,0.50,32,0.32,2,0
18,30,91,0,770,524,42,49,25,34,32,20,-0.908203125,0.631163708086785,-0.195195195195195,NaN,0.783582089552239,0.481927710843374,0.42,0.61,0.25,0.34,0.32,0.20,51,0.51,3,1
37,28,103,0,798,521,30,44,43,22,21,58,0.947265625,0.236686390532544,1.60660660660661,NaN,-0.261194029850747,0.66265060240964,0.30,0.55,0.43,0.22,0.21,0.58,26,0.26,1,0
34,20,89,0,758,541,15,31,12,39,0,8,0.654296875,-1.34122287968442,-0.495495495495495,NaN,1.23134328358209,-0.542168674698794,0.15,0.39,0.12,0.39,0.00,0.08,5,0.05,0,0
13,27,94,0,770,535,47,43,14,44,17,25,-1.396484375,0.0394477317554239,0.255255255255256,NaN,0.783582089552239,-0.180722891566261,0.47,0.54,0.14,0.44,0.17,0.25,24,0.24,1,0
27,28,84,0,775,560,29,29,0,28,39,0,-0.0292968750000001,0.236686390532544,-1.24624624624625,NaN,0.597014925373135,-1.6867469879518,0.29,0.36,0.00,0.28,0.39,0.00,14,0.14,0,0
25,32,101,0,838,537,46,35,18,0,47,31,-0.224609375,1.02564102564103,1.30630630630631,NaN,-1.75373134328358,-0.301204819277107,0.46,0.44,0.18,0.00,0.47,0.31,19,0.19,1,0
30,21,87,0,815,534,34,24,9,9,0,0,0.263671875,-1.1439842209073,-0.795795795795795,NaN,-0.895522388059702,-0.120481927710841,0.34,0.30,0.09,0.09,0.00,0.00,6,0.06,0,0
25,33,99,0,738,500,1,61,68,68,53,55,-0.224609375,1.22287968441815,1.00600600600601,NaN,1.97761194029851,1.9277108433735,0.01,0.76,0.68,0.68,0.53,0.55,82,0.82,4,1
45,25,94,0,816,544,34,31,4,8,21,36,1.728515625,-0.355029585798817,0.255255255255256,NaN,-0.932835820895522,-0.722891566265061,0.34,0.39,0.04,0.08,0.21,0.36,9,0.09,0,0
9,22,92,0,780,556,6,21,14,40,4,26,-1.787109375,-0.946745562130178,-0.0450450450450446,NaN,0.410447761194031,-1.44578313253012,0.06,0.26,0.14,0.40,0.04,0.26,6,0.06,0,0
22,24,87,0,800,541,49,32,14,16,7,0,-0.517578125,-0.552268244575937,-0.795795795795795,NaN,-0.335820895522388,-0.542168674698794,0.49,0.40,0.14,0.16,0.07,0.00,15,0.15,0,0
23,23,103,0,840,515,16,30,26,0,9,41,-0.419921875,-0.749506903353057,1.60660660660661,NaN,-1.82835820895522,1.02409638554217,0.16,0.38,0.26,0.00,0.09,0.41,11,0.11,0,0
37,20,95,0,783,554,24,26,0,23,0,35,0.947265625,-1.34122287968442,0.405405405405406,NaN,0.298507462686567,-1.32530120481928,0.24,0.33,0.00,0.23,0.00,0.35,6,0.06,0,0
12,19,89,0,802,532,28,24,11,5,0,21,-1.494140625,-1.53846153846154,-0.495495495495495,NaN,-0.410447761194028,0,0.28,0.30,0.11,0.05,0.00,0.21,6,0.06,0,0
9,31,90,0,780,560,46,34,0,28,53,20,-1.787109375,0.828402366863905,-0.345345345345345,NaN,0.410447761194031,-1.6867469879518,0.46,0.43,0.00,0.28,0.53,0.20,31,0.31,2,0
22,27,95,0,780,560,48,33,0,28,13,36,-0.517578125,0.0394477317554239,0.405405405405406,NaN,0.410447761194031,-1.6867469879518,0.48,0.41,0.00,0.28,0.13,0.36,13,0.13,0,0
27,32,90,0,780,512,38,48,30,9,30,7,-0.0292968750000001,1.02564102564103,-0.345345345345345,NaN,0.410447761194031,1.20481927710843,0.38,0.60,0.30,0.09,0.30,0.07,33,0.33,2,0
22,29,95,0,796,545,16,28,0,2,36,14,-0.517578125,0.433925049309665,0.405405405405406,NaN,-0.186567164179104,-0.783132530120481,0.16,0.35,0.00,0.02,0.36,0.14,11,0.11,0,0
22,31,87,0,780,526,20,38,14,32,43,8,-0.517578125,0.828402366863905,-0.795795795795795,NaN,0.410447761194031,0.361445783132533,0.20,0.48,0.14,0.32,0.43,0.08,16,0.16,1,0
11,20,83,0,840,560,53,16,0,0,7,0,-1.591796875,-1.34122287968442,-1.3963963963964,NaN,-1.82835820895522,-1.6867469879518,0.53,0.20,0.00,0.00,0.07,0.00,3,0.03,0,0
10,25,90,0,774,560,44,30,0,26,16,18,-1.689453125,-0.355029585798817,-0.345345345345345,NaN,0.634328358208955,-1.6867469879518,0.44,0.38,0.00,0.26,0.16,0.18,11,0.11,0,0
33,31,101,0,813,550,27,30,0,0,33,24,0.556640625,0.828402366863905,1.30630630630631,NaN,-0.820895522388062,-1.08433734939759,0.27,0.38,0.00,0.00,0.33,0.24,11,0.11,0,0
36,25,88,0,788,560,45,29,0,11,15,8,0.849609375,-0.355029585798817,-0.645645645645645,NaN,0.111940298507464,-1.6867469879518,0.45,0.36,0.00,0.11,0.15,0.08,10,0.10,0,0
42,23,95,0,814,556,48,29,1,9,2,41,1.435546875,-0.749506903353057,0.405405405405406,NaN,-0.858208955223882,-1.44578313253012,0.48,0.36,0.01,0.09,0.02,0.41,8,0.08,0,0
46,31,101,0,822,551,27,30,0,3,28,33,1.826171875,0.828402366863905,1.30630630630631,NaN,-1.15671641791045,-1.14457831325301,0.27,0.38,0.00,0.03,0.28,0.33,11,0.11,0,0
14,25,93,0,752,523,14,41,18,51,7,21,-1.298828125,-0.355029585798817,0.105105105105106,NaN,1.45522388059702,0.542168674698794,0.14,0.51,0.18,0.51,0.07,0.21,21,0.21,1,0
47,31,89,0,830,533,25,32,41,0,42,24,1.923828125,0.828402366863905,-0.495495495495495,NaN,-1.45522388059702,-0.0602409638554204,0.25,0.40,0.41,0.00,0.42,0.24,13,0.13,0,0
44,32,93,0,830,515,27,42,60,0,49,19,1.630859375,1.02564102564103,0.105105105105106,NaN,-1.45522388059702,1.02409638554217,0.27,0.53,0.60,0.00,0.49,0.19,24,0.24,1,0
9,30,98,0,801,507,19,43,59,5,38,38,-1.787109375,0.631163708086785,0.855855855855856,NaN,-0.373134328358208,1.50602409638554,0.19,0.54,0.59,0.05,0.38,0.38,40,0.40,2,1
20,26,89,0,762,507,39,51,51,42,13,0,-0.712890625,-0.157790927021696,-0.495495495495495,NaN,1.08208955223881,1.50602409638554,0.39,0.64,0.51,0.42,0.13,0.00,28,0.28,1,0
31,36,107,0,736,496,47,74,64,50,59,32,0.361328125,1.81459566074951,2.20720720720721,NaN,2.05223880597015,2.16867469879518,0.47,0.93,0.64,0.50,0.59,0.32,73,0.73,4,1
40,31,90,0,780,493,35,53,51,22,27,4,1.240234375,0.828402366863905,-0.345345345345345,NaN,0.410447761194031,2.34939759036145,0.35,0.66,0.51,0.22,0.27,0.04,36,0.36,2,0
37,25,89,0,795,520,13,32,28,14,20,2,0.947265625,-0.355029585798817,-0.495495495495495,NaN,-0.149253731343284,0.722891566265061,0.13,0.40,0.28,0.14,0.20,0.02,9,0.09,0,0
35,19,87,0,780,560,24,20,0,23,0,0,0.751953125,-1.53846153846154,-0.795795795795795,NaN,0.410447761194031,-1.6867469879518,0.24,0.25,0.00,0.23,0.00,0.00,3,0.03,0,0
29,32,90,0,791,509,49,52,48,11,46,20,0.166015625,1.02564102564103,-0.345345345345345,NaN,0,1.3855421686747,0.49,0.65,0.48,0.11,0.46,0.20,41,0.41,2,1
22,19,86,0,819,558,21,14,5,25,0,8,-0.517578125,-1.53846153846154,-0.945945945945946,NaN,-1.04477611940298,-1.56626506024096,0.21,0.18,0.05,0.25,0.00,0.08,4,0.04,0,0
22,27,87,0,780,554,26,29,4,40,11,7,-0.517578125,0.0394477317554239,-0.795795795795795,NaN,0.410447761194031,-1.32530120481928,0.26,0.36,0.04,0.40,0.11,0.07,10,0.10,0,0
23,31,91,0,840,540,15,24,6,0,42,38,-0.419921875,0.828402366863905,-0.195195195195195,NaN,-1.82835820895522,-0.481927710843374,0.15,0.30,0.06,0.00,0.42,0.38,12,0.12,0,0
29,29,84,0,768,560,25,30,0,38,41,0,0.166015625,0.433925049309665,-1.24624624624625,NaN,0.858208955223882,-1.6867469879518,0.25,0.38,0.00,0.38,0.41,0.00,12,0.12,0,0
38,31,87,0,760,537,5,37,6,53,34,0,1.044921875,0.828402366863905,-0.795795795795795,NaN,1.15671641791045,-0.301204819277107,0.05,0.46,0.06,0.53,0.34,0.00,10,0.10,0,0
26,29,91,0,838,527,33,37,57,0,43,37,-0.126953125,0.433925049309665,-0.195195195195195,NaN,-1.75373134328358,0.301204819277113,0.33,0.46,0.57,0.00,0.43,0.37,18,0.18,1,0
28,31,90,0,807,547,25,30,11,7,53,5,0.0683593749999999,0.828402366863905,-0.345345345345345,NaN,-0.597014925373135,-0.903614457831322,0.25,0.38,0.11,0.07,0.53,0.05,14,0.14,0,0
31,27,95,0,809,527,43,38,16,0,20,7,0.361328125,0.0394477317554239,0.405405405405406,NaN,-0.671641791044775,0.301204819277113,0.43,0.48,0.16,0.00,0.20,0.07,14,0.14,0,0
29,27,89,0,756,509,23,52,62,51,9,34,0.166015625,0.0394477317554239,-0.495495495495495,NaN,1.30597014925373,1.3855421686747,0.23,0.65,0.62,0.51,0.09,0.34,30,0.30,1,0
38,27,85,0,808,523,10,30,28,5,21,17,1.044921875,0.0394477317554239,-1.0960960960961,NaN,-0.634328358208955,0.542168674698794,0.10,0.38,0.28,0.05,0.21,0.17,8,0.08,0,0
15,27,82,0,769,536,32,40,38,44,11,0,-1.201171875,0.0394477317554239,-1.54654654654655,NaN,0.820895522388059,-0.240963855421687,0.32,0.50,0.38,0.44,0.11,0.00,13,0.13,0,0
32,26,91,0,772,520,16,42,57,22,16,9,0.458984375,-0.157790927021696,-0.195195195195195,NaN,0.708955223880598,0.722891566265061,0.16,0.53,0.57,0.22,0.16,0.09,19,0.19,1,0
32,28,98,0,767,527,53,50,22,29,25,15,0.458984375,0.236686390532544,0.855855855855856,NaN,0.895522388059702,0.301204819277113,0.53,0.63,0.22,0.29,0.25,0.15,46,0.46,2,1
33,29,101,0,816,541,18,31,13,8,31,35,0.556640625,0.433925049309665,1.30630630630631,NaN,-0.932835820895522,-0.542168674698794,0.18,0.39,0.13,0.08,0.31,0.35,14,0.14,0,0
29,21,90,0,780,523,15,34,50,29,5,22,0.166015625,-1.1439842209073,-0.345345345345345,NaN,0.410447761194031,0.542168674698794,0.15,0.43,0.50,0.29,0.05,0.22,10,0.10,0,0
36,28,92,0,806,517,30,42,40,1,21,25,0.849609375,0.236686390532544,-0.0450450450450446,NaN,-0.559701492537315,0.903614457831327,0.30,0.53,0.40,0.01,0.21,0.25,20,0.20,1,0
16,27,103,0,782,527,17,35,5,6,16,49,-1.103515625,0.0394477317554239,1.60660660660661,NaN,0.335820895522388,0.301204819277113,0.17,0.44,0.05,0.06,0.16,0.49,12,0.12,0,0
20,21,95,0,798,534,21,29,15,12,7,22,-0.712890625,-1.1439842209073,0.405405405405406,NaN,-0.261194029850747,-0.120481927710841,0.21,0.36,0.15,0.12,0.07,0.22,8,0.08,0,0
13,19,93,0,779,559,32,22,0,21,0,7,-1.396484375,-1.53846153846154,0.105105105105106,NaN,0.447761194029851,-1.62650602409638,0.32,0.28,0.00,0.21,0.00,0.07,6,0.06,0,0
10,34,101,0,736,502,37,67,68,68,35,64,-1.689453125,1.42011834319527,1.30630630630631,NaN,2.05223880597015,1.80722891566265,0.37,0.84,0.68,0.68,0.35,0.64,76,0.76,4,1
22,19,92,0,791,536,36,29,11,9,0,7,-0.517578125,-1.53846153846154,-0.0450450450450446,NaN,0,-0.240963855421687,0.36,0.36,0.11,0.09,0.00,0.07,8,0.08,0,0
34,22,99,0,754,539,27,40,16,43,0,29,0.654296875,-0.946745562130178,1.00600600600601,NaN,1.38059701492537,-0.421686746987948,0.27,0.50,0.16,0.43,0.00,0.29,9,0.09,0,0
23,27,97,0,757,525,16,42,23,41,10,33,-0.419921875,0.0394477317554239,0.705705705705706,NaN,1.26865671641791,0.421686746987954,0.16,0.53,0.23,0.41,0.10,0.33,21,0.21,1,0
22,21,100,0,755,528,33,42,12,48,0,22,-0.517578125,-1.1439842209073,1.15615615615616,NaN,1.34328358208955,0.240963855421687,0.33,0.53,0.12,0.48,0.00,0.22,26,0.26,1,0
22,28,92,0,780,560,20,29,0,41,28,25,-0.517578125,0.236686390532544,-0.0450450450450446,NaN,0.410447761194031,-1.6867469879518,0.20,0.36,0.00,0.41,0.28,0.25,11,0.11,0,0
22,40,101,0,767,508,36,61,63,40,68,35,-0.517578125,2.60355029585799,1.30630630630631,NaN,0.895522388059702,1.44578313253012,0.36,0.76,0.63,0.40,0.68,0.35,65,0.65,3,1
16,29,83,0,793,521,48,42,43,5,30,0,-1.103515625,0.433925049309665,-1.3963963963964,NaN,-0.0746268656716402,0.66265060240964,0.48,0.53,0.43,0.05,0.30,0.00,27,0.27,1,0
22,26,90,0,780,542,32,38,29,44,27,49,-0.517578125,-0.157790927021696,-0.345345345345345,NaN,0.410447761194031,-0.602409638554215,0.32,0.48,0.29,0.44,0.27,0.49,18,0.18,1,0
37,32,89,0,805,535,34,38,10,22,50,10,0.947265625,1.02564102564103,-0.495495495495495,NaN,-0.522388059701495,-0.180722891566261,0.34,0.48,0.10,0.22,0.50,0.10,17,0.17,1,0
19,28,91,0,813,527,47,38,24,5,24,6,-0.810546875,0.236686390532544,-0.195195195195195,NaN,-0.820895522388062,0.301204819277113,0.47,0.48,0.24,0.05,0.24,0.06,15,0.15,0,0
38,25,80,0,814,518,22,32,41,7,7,0,1.044921875,-0.355029585798817,-1.84684684684685,NaN,-0.858208955223882,0.843373493975907,0.22,0.40,0.41,0.07,0.07,0.00,8,0.08,0,0
38,32,96,0,830,542,17,31,35,0,35,42,1.044921875,1.02564102564103,0.555555555555556,NaN,-1.45522388059702,-0.602409638554215,0.17,0.39,0.35,0.00,0.35,0.42,12,0.12,0,0
22,20,88,0,840,516,10,23,52,0,0,0,-0.517578125,-1.34122287968442,-0.645645645645645,NaN,-1.82835820895522,0.963855421686748,0.10,0.29,0.52,0.00,0.00,0.00,5,0.05,0,0
17,26,96,0,809,527,41,40,34,19,20,31,-1.005859375,-0.157790927021696,0.555555555555556,NaN,-0.671641791044775,0.301204819277113,0.41,0.50,0.34,0.19,0.20,0.31,18,0.18,1,0
25,27,95,0,780,542,36,37,10,13,13,43,-0.224609375,0.0394477317554239,0.405405405405406,NaN,0.410447761194031,-0.602409638554215,0.36,0.46,0.10,0.13,0.13,0.43,15,0.15,0,0
24,30,100,0,836,550,26,25,3,0,30,54,-0.322265625,0.631163708086785,1.15615615615616,NaN,-1.67910447761194,-1.08433734939759,0.26,0.31,0.03,0.00,0.30,0.54,15,0.15,0,0
22,24,85,0,840,529,46,28,14,0,8,0,-0.517578125,-0.552268244575937,-1.0960960960961,NaN,-1.82835820895522,0.180722891566267,0.46,0.35,0.14,0.00,0.08,0.00,8,0.08,0,0
46,28,96,0,762,539,20,41,6,44,25,39,1.826171875,0.236686390532544,0.555555555555556,NaN,1.08208955223881,-0.421686746987948,0.20,0.51,0.06,0.44,0.25,0.39,17,0.17,1,0
16,30,103,0,840,541,51,34,21,0,41,39,-1.103515625,0.631163708086785,1.60660660660661,NaN,-1.82835820895522,-0.542168674698794,0.51,0.43,0.21,0.00,0.41,0.39,18,0.18,1,0
24,19,95,0,797,560,37,21,0,8,0,15,-0.322265625,-1.53846153846154,0.405405405405406,NaN,-0.223880597014924,-1.6867469879518,0.37,0.26,0.00,0.08,0.00,0.15,4,0.04,0,0
22,19,86,0,776,526,25,31,18,39,0,8,-0.517578125,-1.53846153846154,-0.945945945945946,NaN,0.559701492537315,0.361445783132533,0.25,0.39,0.18,0.39,0.00,0.08,8,0.08,0,0
19,35,102,0,770,517,25,52,53,33,51,53,-0.810546875,1.61735700197239,1.45645645645646,NaN,0.783582089552239,0.903614457831327,0.25,0.65,0.53,0.33,0.51,0.53,49,0.49,2,1
22,19,90,0,780,551,51,29,7,18,0,9,-0.517578125,-1.53846153846154,-0.345345345345345,NaN,0.410447761194031,-1.14457831325301,0.51,0.36,0.07,0.18,0.00,0.09,10,0.10,0,0
12,28,85,0,834,536,43,28,16,0,22,8,-1.494140625,0.236686390532544,-1.0960960960961,NaN,-1.6044776119403,-0.240963855421687,0.43,0.35,0.16,0.00,0.22,0.08,11,0.11,0,0
22,28,94,0,819,543,7,25,18,14,54,56,-0.517578125,0.236686390532544,0.255255255255256,NaN,-1.04477611940298,-0.662650602409635,0.07,0.31,0.18,0.14,0.54,0.56,17,0.17,1,0
15,19,82,0,776,539,48,32,17,36,0,0,-1.201171875,-1.53846153846154,-1.54654654654655,NaN,0.559701492537315,-0.421686746987948,0.48,0.40,0.17,0.36,0.00,0.00,12,0.12,0,0
20,19,83,0,764,526,33,37,26,35,0,0,-0.712890625,-1.53846153846154,-1.3963963963964,NaN,1.00746268656717,0.361445783132533,0.33,0.46,0.26,0.35,0.00,0.00,9,0.09,0,0
39,32,86,0,786,556,41,35,0,31,45,0,1.142578125,1.02564102564103,-0.945945945945946,NaN,0.186567164179104,-1.44578313253012,0.41,0.44,0.00,0.31,0.45,0.00,12,0.12,0,0
40,34,90,0,780,507,22,51,57,30,66,18,1.240234375,1.42011834319527,-0.345345345345345,NaN,0.410447761194031,1.50602409638554,0.22,0.64,0.57,0.30,0.66,0.18,68,0.68,3,1
15,25,94,0,771,551,17,26,4,25,12,21,-1.201171875,-0.355029585798817,0.255255255255256,NaN,0.746268656716419,-1.14457831325301,0.17,0.33,0.04,0.25,0.12,0.21,8,0.08,0,0
20,38,97,0,822,527,32,41,28,0,58,45,-0.712890625,2.20907297830375,0.705705705705706,NaN,-1.15671641791045,0.301204819277113,0.32,0.51,0.28,0.00,0.58,0.45,18,0.18,1,0
44,36,95,0,831,504,19,44,47,0,65,26,1.630859375,1.81459566074951,0.405405405405406,NaN,-1.49253731343284,1.68674698795181,0.19,0.55,0.47,0.00,0.65,0.26,37,0.37,2,0
25,20,98,0,778,526,28,37,35,30,0,35,-0.224609375,-1.34122287968442,0.855855855855856,NaN,0.485074626865671,0.361445783132533,0.28,0.46,0.35,0.30,0.00,0.35,15,0.15,0,0
22,28,97,0,753,518,38,56,36,81,39,29,-0.517578125,0.236686390532544,0.705705705705706,NaN,1.41791044776119,0.843373493975907,0.38,0.70,0.36,0.81,0.39,0.29,50,0.50,2,1
34,19,92,0,780,545,31,30,21,31,3,33,0.654296875,-1.53846153846154,-0.0450450450450446,NaN,0.410447761194031,-0.783132530120481,0.31,0.38,0.21,0.31,0.03,0.33,9,0.09,0,0
29,31,90,0,780,527,9,34,23,15,48,0,0.166015625,0.828402366863905,-0.345345345345345,NaN,0.410447761194031,0.301204819277113,0.09,0.43,0.23,0.15,0.48,0.00,13,0.13,0,0
34,19,95,0,779,531,40,35,23,26,0,16,0.654296875,-1.53846153846154,0.405405405405406,NaN,0.447761194029851,0.0602409638554258,0.40,0.44,0.23,0.26,0.00,0.16,11,0.11,0,0
16,22,87,0,839,527,11,17,15,0,0,15,-1.103515625,-0.946745562130178,-0.795795795795795,NaN,-1.7910447761194,0.301204819277113,0.11,0.21,0.15,0.00,0.00,0.15,3,0.03,0,0
23,19,87,0,780,527,15,31,34,39,0,42,-0.419921875,-1.53846153846154,-0.795795795795795,NaN,0.410447761194031,0.301204819277113,0.15,0.39,0.34,0.39,0.00,0.42,5,0.05,0,0
15,24,87,0,780,539,32,30,9,21,14,16,-1.201171875,-0.552268244575937,-0.795795795795795,NaN,0.410447761194031,-0.421686746987948,0.32,0.38,0.09,0.21,0.14,0.16,11,0.11,0,0
9,19,81,0,807,523,13,25,65,20,0,19,-1.787109375,-1.53846153846154,-1.6966966966967,NaN,-0.597014925373135,0.542168674698794,0.13,0.31,0.65,0.20,0.00,0.19,4,0.04,0,0
44,20,96,0,780,515,5,32,26,15,0,9,1.630859375,-1.34122287968442,0.555555555555556,NaN,0.410447761194031,1.02409638554217,0.05,0.40,0.26,0.15,0.00,0.09,2,0.02,0,0
22,19,84,0,768,557,50,30,0,42,0,2,-0.517578125,-1.53846153846154,-1.24624624624625,NaN,0.858208955223882,-1.50602409638554,0.50,0.38,0.00,0.42,0.00,0.02,10,0.10,0,0
14,19,90,0,812,525,1,21,29,7,0,32,-1.298828125,-1.53846153846154,-0.345345345345345,NaN,-0.783582089552235,0.421686746987954,0.01,0.26,0.29,0.07,0.00,0.32,2,0.02,0,0
37,19,92,0,782,551,46,29,0,15,0,49,0.947265625,-1.53846153846154,-0.0450450450450446,NaN,0.335820895522388,-1.14457831325301,0.46,0.36,0.00,0.15,0.00,0.49,8,0.08,0,0
45,34,102,0,780,504,42,59,59,27,52,52,1.728515625,1.42011834319527,1.45645645645646,NaN,0.410447761194031,1.68674698795181,0.42,0.74,0.59,0.27,0.52,0.52,52,0.52,3,1
15,19,84,0,809,527,24,26,51,20,0,0,-1.201171875,-1.53846153846154,-1.24624624624625,NaN,-0.671641791044775,0.301204819277113,0.24,0.33,0.51,0.20,0.00,0.00,5,0.05,0,0
24,23,84,0,809,554,37,21,2,5,14,16,-0.322265625,-0.749506903353057,-1.24624624624625,NaN,-0.671641791044775,-1.32530120481928,0.37,0.26,0.02,0.05,0.14,0.16,7,0.07,0,0
20,20,92,0,787,547,39,28,10,11,0,47,-0.712890625,-1.34122287968442,-0.0450450450450446,NaN,0.149253731343284,-0.903614457831322,0.39,0.35,0.10,0.11,0.00,0.47,10,0.10,0,0
33,19,83,0,780,560,24,20,0,24,0,4,0.556640625,-1.53846153846154,-1.3963963963964,NaN,0.410447761194031,-1.6867469879518,0.24,0.25,0.00,0.24,0.00,0.04,3,0.03,0,0
